\\FS1\Docs2\brendan.roycroft\My Documents\brwork\SFI\Confirm\Results\EpiRoughening\wafer\wafer_001083
0,12207031;2 8 2 1 3 1 2 3 1 2 2 4 4 0 6 4 7 6 5 11 12 17 24 33 53 85 147 253 421 688 1071 1487 
0,24414062;4 4 2 3 1 -1 2 3 2 2 2 0 5 -3 8 5 3 5 6 9 12 19 25 32 53 88 153 254 426 697 1082 1501 
0,36621093;4 4 3 2 2 0 -2 3 1 2 1 0 2 0 7 4 3 6 4 9 12 18 25 30 51 90 150 257 430 708 1093 1513 
0,48828124;4 3 1 1 1 2 1 1 1 1 2 1 5 0 5 4 6 4 6 10 12 18 25 33 54 91 150 260 436 710 1101 1529 
0,61035155;0 6 0 1 3 3 1 1 2 2 -2 2 3 -2 5 2 7 6 6 12 12 19 27 34 54 88 155 262 438 719 1108 1541 
0,73242186;3 7 0 3 1 3 1 3 -1 3 1 2 4 0 6 3 7 6 6 10 14 17 27 32 55 90 155 262 442 723 1124 1553 
0,85449217;4 7 1 2 4 3 1 3 3 3 0 0 3 1 4 3 5 6 7 10 15 19 29 34 57 94 154 266 447 731 1131 1566 
0,97656248;3 4 1 2 2 4 2 -1 -1 2 0 1 4 -3 5 3 5 7 8 12 10 19 26 35 54 95 159 267 454 737 1140 1576 
1,09863279;2 5 2 4 0 1 2 3 3 4 0 -1 3 0 7 3 4 3 6 11 12 19 29 35 54 92 159 271 455 740 1152 1589 
1,2207031;2 5 3 2 2 3 2 1 4 2 0 3 2 0 6 4 3 3 8 9 11 18 28 36 55 95 157 271 458 747 1161 1601 
1,34277341;1 4 3 3 0 -1 1 3 1 2 -1 1 5 -3 7 4 3 5 8 10 12 18 27 34 57 92 160 277 461 755 1172 1612 
1,46484372;1 4 2 2 2 -2 1 6 -2 3 0 0 5 0 5 3 5 7 6 9 14 19 29 36 56 95 161 276 466 762 1179 1627 
1,58691403;0 6 1 4 4 3 0 4 -1 2 0 0 2 0 6 5 4 6 8 10 14 19 28 34 56 96 161 277 471 766 1190 1633 
1,70898434;0 2 1 2 1 1 1 2 3 2 1 2 5 -2 7 3 4 7 8 15 12 19 30 34 56 96 166 280 475 774 1199 1649 
1,83105465;3 2 1 1 4 2 0 3 3 4 -2 2 4 -2 4 6 4 6 4 9 13 20 28 37 54 97 165 283 480 782 1207 1662 
1,95312496;3 5 3 1 2 1 3 1 3 1 1 1 1 -1 4 6 5 7 7 14 13 18 26 37 57 99 167 285 483 785 1219 1671 
2,07519527;0 3 0 0 1 -1 2 0 1 4 0 0 3 0 8 5 4 8 6 12 13 20 29 37 57 97 167 285 485 793 1228 1688 
2,19726558;2 6 3 2 2 2 3 -2 0 1 2 2 3 -2 5 3 4 6 7 11 13 17 29 35 56 98 167 287 490 798 1237 1699 
2,31933589;2 6 2 1 1 -2 5 2 3 3 2 2 4 1 7 3 6 4 12 10 14 19 28 36 58 98 167 290 494 806 1246 1711 
2,4414062;3 4 1 1 2 1 1 2 3 4 1 0 1 1 5 5 6 6 7 10 14 19 30 38 59 99 171 292 498 813 1255 1720 
2,56347651;0 4 1 2 1 -1 1 1 -1 4 -1 3 2 0 6 5 4 5 8 10 14 22 27 38 60 101 170 292 500 818 1265 1732 
2,68554682;1 4 3 3 3 -1 3 1 0 4 0 3 3 -2 7 4 6 7 8 13 16 21 28 39 58 102 174 296 506 822 1277 1746 
2,80761713;1 6 -2 3 -1 2 2 2 0 3 0 0 4 0 6 4 4 5 5 10 14 19 28 36 60 100 173 296 508 830 1282 1756 
