-1.665358466558761563e+01
-1.550202176408654786e+01
-1.436622399606227951e+01
-1.324502054275341756e+01
-1.213724454438096245e+01
-1.104173236375101652e+01
-9.957322891379948970e+00
-8.882856887190138551e+00
-7.817176353977555614e+00
-6.759123937990382025e+00
-5.707542352080381853e+00
-4.661273816995702646e+00
-3.619159516474463434e+00
-2.580039061872922534e+00
-1.542749962119691176e+00
-5.061270948280175430e-01
5.309978255786753643e-01
1.569796786867489136e+00
2.611446029275338976e+00
3.657126611250648196e+00
4.708024994891751192e+00
5.765333655386251088e+00
6.830251718845484987e+00
7.903985633038558056e+00
8.987749875661751986e+00
1.008276770493200836e+01
1.119027195746817505e+01
1.231150589862178535e+01
1.344772413064057837e+01
1.460019356429397952e+01
1.577019445986104884e+01
1.695902154367889025e+01
