-1.636585799257652596e+01
-1.528522796751653878e+01
-1.420962093305560181e+01
-1.313869786644661275e+01
-1.207211974494246221e+01
-1.100954754579604078e+01
-9.950642246260244406e+00
-8.895064823587970793e+00
-7.842476255032101662e+00
-6.792537517845537387e+00
-5.744909589281172124e+00
-4.699253446591892924e+00
-3.655230067030597052e+00
-2.612500427850176887e+00
-1.570725506303524144e+00
-5.295662796435323116e-01
5.113162748769057853e-01
1.552261180004897101e+00
2.593607458487548367e+00
3.635694133071967649e+00
4.678860226505261011e+00
5.723444761534535630e+00
6.769786760906900902e+00
7.818225247369459119e+00
8.869099243669321453e+00
9.922747772553595524e+00
1.097950985676938096e+01
1.203972451906379604e+01
1.310373078218394127e+01
1.417186766887692428e+01
1.524447420188985269e+01
1.632188940396983412e+01
