xaxis,yaxis,slice,angle,x0,amplitude,yaxisamp
1.6966418830385583,24378.0,101.0,-6.20734375,-6.2273691981860715,1.0019233353583634,24331.202937079597
2.7804061256617523,1492.0,101.0,-6.20734375,-6.2273691981860715,1.0019233353583634,1489.1358922849602
3.8754239549320086,94.0,101.0,-6.20734375,-6.2273691981860715,1.0019233353583634,93.81955353537954
4.982928207468175,48.0,101.0,-6.20734375,-6.2273691981860715,1.0019233353583634,47.90785712444912
6.104162148621786,33.0,101.0,-6.20734375,-6.2273691981860715,1.0019233353583634,32.93665177305877
7.240380380640579,21.0,101.0,-6.20734375,-6.2273691981860715,1.0019233353583634,20.959687491946493
8.39284981429398,14.0,101.0,-6.20734375,-6.2273691981860715,1.0019233353583634,13.973124994630995
9.56285070986105,11.0,101.0,-6.20734375,-6.2273691981860715,1.0019233353583634,10.978883924352925
10.75167779367889,7.0,101.0,-6.20734375,-6.2273691981860715,1.0019233353583634,6.986562497315497
-22.841397165587615,2.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,1.9962114557131823
-21.68983426408655,-1.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,-0.9981057278565911
-20.55403649606228,2.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,1.9962114557131823
-19.432833042753415,2.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,1.9962114557131823
-18.325057044380962,2.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,1.9962114557131823
-17.229544863751016,3.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,2.9943171835697733
-16.14513539137995,5.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,4.990528639282956
-15.070669387190138,2.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,1.9962114557131823
-14.004988853977554,-1.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,-0.9981057278565911
-12.94693643799038,5.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,4.990528639282956
-11.89535485208038,3.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,2.9943171835697733
-10.849086316995702,4.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,3.9924229114263645
-9.806972016474463,8.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,7.984845822852729
-8.767851561872922,4.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,3.9924229114263645
-7.730562462119691,15.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,14.971585917848866
-6.693939594828017,17.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,16.96779737356205
-5.656814674421325,29.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,28.945066107841143
-4.618015713132511,53.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,52.89960357639933
-3.5763664707246607,98.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,97.81436132994592
-2.5306858887493515,2891.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,2885.523659233405
-1.4797875051082485,26843.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,26792.152052854475
-0.4224788446137486,35634.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,35566.49950644177
0.6424392188454853,34573.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,34507.50932918592
1.7161731330385583,24051.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,24005.440860678875
2.7999373756617523,1266.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,1263.6018514664443
3.8949552049320086,94.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,93.82193841851957
5.002459457468175,47.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,46.91096920925978
6.123693398621786,31.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,30.941277563554326
7.259911630640579,22.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,21.958326012845003
8.41238106429398,17.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,16.96779737356205
9.58238195986105,13.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,12.975374462135685
10.77120904367889,8.0,102.0,-6.1878125,-6.2048125523603765,1.0018978672204164,7.984845822852729
-22.821865915587615,0.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,0.0
-21.67030301408655,5.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,4.992451971051286
-20.53450524606228,2.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,1.9969807884205144
-19.413301792753415,2.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,1.9969807884205144
-18.305525794380962,1.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,0.9984903942102572
-17.210013613751016,0.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,0.0
-16.12560414137995,1.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,0.9984903942102572
-15.051138137190138,3.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,2.9954711826307716
-13.985457603977554,2.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,1.9969807884205144
-12.92740518799038,3.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,2.9954711826307716
-11.87582360208038,1.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,0.9984903942102572
-10.829555066995702,4.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,3.993961576841029
-9.787440766474463,7.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,6.9894327594718
-8.748320311872922,4.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,3.993961576841029
-7.711031212119691,13.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,12.980375124733344
-6.674408344828017,19.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,18.971317489994888
-5.637283424421325,28.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,27.9577310378872
-4.598484463132511,51.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,50.92301010472312
-3.5568352207246607,98.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,97.8520586326052
-2.5111546387493515,3219.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,3214.140578962818
-1.4602562551082485,27148.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,27107.017222020062
-0.4029475946137486,35668.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,35614.15538069145
0.6619704688454853,34474.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,34421.95785000441
1.7357043830385583,23661.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,23625.281217408894
2.8194686256617523,1044.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,1042.4239715555084
3.9144864549320086,92.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,91.86111626734366
5.021990707468175,49.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,48.9260293163026
6.143224648621786,30.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,29.954711826307715
7.279442880640579,19.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,18.971317489994888
8.43191231429398,16.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,15.975846307364115
9.60191320986105,9.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,8.986413547892315
10.79074029367889,7.0,103.0,-6.16828125,-6.186086943407969,1.0015118881448397,6.9894327594718
-22.802334665587615,-1.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,-0.9978320100265661
-21.65077176408655,2.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,1.9956640200531321
-20.51497399606228,0.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,0.0
-19.393770542753415,0.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,0.0
-18.285994544380962,1.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,0.9978320100265661
-17.190482363751016,2.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,1.9956640200531321
-16.10607289137995,1.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,0.9978320100265661
-15.031606887190138,4.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,3.9913280401062643
-13.965926353977554,4.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,3.9913280401062643
-12.90787393799038,5.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,4.98916005013283
-11.85629235208038,4.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,3.9913280401062643
-10.810023816995702,3.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,2.9934960300796982
-9.767909516474463,6.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,5.9869920601593964
-8.728789061872922,4.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,3.9913280401062643
-7.691499962119691,13.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,12.97181613034536
-6.654877094828017,17.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,16.963144170451624
-5.617752174421325,26.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,25.94363226069072
-4.578953213132511,51.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,50.88943251135487
-3.5373039707246607,100.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,99.78320100265661
-2.4916233887493515,3534.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,3526.3383234338844
-1.4407250051082485,27429.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,27369.53420301868
-0.3834163446137486,35732.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,35654.533382269256
0.6815017188454853,34418.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,34343.38212109435
1.7552356330385583,23316.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,23265.451145779414
2.8389998756617523,855.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,853.146368572714
3.9340177049320086,89.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,88.80704889236438
5.041521957468175,50.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,49.891600501328305
6.162755898621786,31.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,30.932792310823547
7.298974130640579,18.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,17.96097618047819
8.45144356429398,16.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,15.965312160425057
9.62144445986105,12.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,11.973984120318793
10.81027154367889,8.0,104.0,-6.14875,-6.169047461897545,1.0021727003660428,7.982656080212529
-22.782803415587615,-1.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,-0.9980103263231355
-21.63124051408655,2.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,1.996020652646271
-20.49544274606228,1.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,0.9980103263231355
-19.374239292753415,3.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,2.9940309789694064
-18.266463294380962,1.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,0.9980103263231355
-17.170951113751016,3.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,2.9940309789694064
-16.08654164137995,2.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,1.996020652646271
-15.012075637190138,5.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,4.990051631615677
-13.946395103977554,2.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,1.996020652646271
-12.88834268799038,6.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,5.988061957938813
-11.83676110208038,3.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,2.9940309789694064
-10.790492566995702,4.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,3.992041305292542
-9.748378266474463,9.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,8.98209293690822
-8.709257811872922,6.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,5.988061957938813
-7.671968712119691,16.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,15.968165221170167
-6.635345844828017,18.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,17.96418587381644
-5.598220924421325,26.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,25.948268484401524
-4.559421963132511,53.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,52.89454729512618
-3.5177727207246607,103.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,102.79506361128296
-2.4720921387493515,3912.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,3904.216396576106
-1.4211937551082485,27746.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,27690.794514161717
-0.3638850946137486,35770.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,35698.829372578555
0.7010329688454853,34306.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,34237.74225484148
1.7747668830385583,22853.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,22807.529987462614
2.8585311256617523,662.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,660.6828360259157
3.9535489549320086,86.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,85.82888806378965
5.061053207468175,46.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,45.90847501086423
6.182287148621786,29.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,28.94229946337093
7.318505380640579,19.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,18.962196200139573
8.47097481429398,19.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,18.962196200139573
9.64097570986105,12.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,11.976123915877626
10.82980279367889,8.0,105.0,-6.12921875,-6.146709232131117,1.001993640370631,7.984082610585084
-22.763272165587615,1.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,0.997198300633364
-21.61170926408655,0.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,0.0
-20.47591149606228,2.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,1.994396601266728
-19.354708042753415,0.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,0.0
-18.246932044380962,2.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,1.994396601266728
-17.151419863751016,0.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,0.0
-16.06701039137995,0.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,0.0
-14.992544387190138,3.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,2.991594901900092
-13.926863853977554,0.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,0.0
-12.86881143799038,4.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,3.988793202533456
-11.81722985208038,4.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,3.988793202533456
-10.770961316995702,3.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,2.991594901900092
-9.728847016474463,8.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,7.977586405066912
-8.689726561872922,7.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,6.9803881044335485
-7.652437462119691,16.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,15.955172810133824
-6.615814594828017,19.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,18.946767712033918
-5.578689674421325,28.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,27.921552417734194
-4.539890713132511,55.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,54.845906534835024
-3.4982414707246607,103.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,102.71142496523649
-2.4525608887493515,4251.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,4239.0899759924305
-1.4016625051082485,28011.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,27932.52159904116
-0.3443538446137486,35819.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,35718.64593038647
0.7205642188454853,34241.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,34145.06701198702
1.7942981330385583,22459.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,22396.076633924724
2.8780623756617523,521.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,519.5403146299826
3.9730802049320086,87.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,86.75625215510267
5.080584457468175,47.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,46.86832012976811
6.201818398621786,32.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,31.91034562026765
7.338036630640579,20.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,19.943966012667282
8.49050606429398,13.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,12.963577908233733
9.66050695986105,14.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,13.960776208867097
10.84933404367889,6.0,106.0,-6.1096875,-6.12870930692807,1.0028095709397584,5.983189803800184
-22.743740915587615,0.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,0.0
-21.59217801408655,3.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,2.9917731235366998
-20.45638024606228,1.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,0.9972577078455667
-19.335176792753415,0.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,0.0
-18.227400794380962,1.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,0.9972577078455667
-17.131888613751016,-1.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,-0.9972577078455667
-16.04747914137995,4.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,3.9890308313822667
-14.973013137190138,3.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,2.9917731235366998
-13.907332603977554,2.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,1.9945154156911333
-12.84928018799038,2.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,1.9945154156911333
-11.79769860208038,4.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,3.9890308313822667
-10.751430066995702,4.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,3.9890308313822667
-9.709315766474463,9.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,8.9753193706101
-8.670195311872922,3.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,2.9917731235366998
-7.632906212119691,13.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,12.964350201992367
-6.596283344828017,19.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,18.947896449065766
-5.559158424421325,32.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,31.912246651058133
-4.520359463132511,53.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,52.85465851581503
-3.4787102207246607,104.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,103.71480161593894
-2.4330296387493515,4638.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,4625.281248987738
-1.3821312551082485,28297.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,28219.401358906
-0.3248225946137486,35863.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,35764.65317646556
0.7400954688454853,34145.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,34051.36443438687
1.8138293830385583,21969.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,21908.754583659254
2.8975936256617523,403.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,401.8948562617634
3.9926114549320086,87.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,86.7614205825643
5.100115707468175,44.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,43.87933914520493
6.221349648621786,31.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,30.914988943212567
7.357567880640579,17.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,16.953381033374633
8.51003731429398,15.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,14.9588656176835
9.68003820986105,12.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,11.967092494146799
10.86886529367889,7.0,107.0,-6.09015625,-6.105904156431185,1.002749832999895,6.980803954918967
-22.724209665587615,0.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,0.0
-21.57264676408655,2.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,1.9963801151487253
-20.43684899606228,1.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,0.9981900575743626
-19.315645542753415,0.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,0.0
-18.207869544380962,1.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,0.9981900575743626
-17.112357363751016,0.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,0.0
-16.02794789137995,1.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,0.9981900575743626
-14.953481887190138,3.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,2.994570172723088
-13.887801353977554,2.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,1.9963801151487253
-12.82974893799038,4.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,3.9927602302974505
-11.77816735208038,1.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,0.9981900575743626
-10.731898816995702,6.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,5.989140345446176
-9.689784516474463,8.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,7.985520460594901
-8.650664061872922,3.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,2.994570172723088
-7.613374962119691,15.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,14.97285086361544
-6.576752094828017,18.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,17.96742103633853
-5.539627174421325,31.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,30.943891784805242
-4.500828213132511,54.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,53.90226310901558
-3.4591789707246607,108.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,107.80452621803116
-2.4134983887493515,5005.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,4995.941238159685
-1.3626000051082485,28559.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,28507.309854266223
-0.3052913446137486,35884.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,35819.052025998426
0.7596267188454853,34026.0,108.0,-6.070625,-6.088440500746023,1.0018132242571476,33964.414899025265
