ann1
[  0.    0.9   1.  100. ]
[5.22883491e-03 1.00089063e+00 1.15516271e+00 7.53822826e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822826e+01]
[5.22883491e-03 1.00089062e+00 1.15516271e+00 7.53822827e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516271e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516271e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516271e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516271e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883502e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884992e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883502e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883502e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883502e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883492e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884982e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883492e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883492e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883492e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516272e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22884981e-03 1.00089062e+00 1.15516270e+00 7.53822820e+01]
[5.22883491e-03 1.00089063e+00 1.15516270e+00 7.53822820e+01]
