,x_base,y_base
163,-15.33700000000009,2.6277467354009754
164,-15.336000000000091,2.6465246785359096
165,-15.335000000000091,2.66499251289993
166,-15.334000000000092,2.6831348264306185
167,-15.333000000000093,2.7009362070655585
168,-15.332000000000093,2.718381242742332
169,-15.331000000000094,2.7354545213985206
170,-15.330000000000094,2.752140630971709
171,-15.329000000000095,2.7684241593994785
172,-15.328000000000095,2.784289694619411
173,-15.327000000000096,2.799721824569091
174,-15.326000000000096,2.8147051371861
175,-15.325000000000097,2.8292242204080194
176,-15.324000000000098,2.8432636621724336
177,-15.323000000000098,2.856808050416925
178,-15.322000000000099,2.8698419730790743
179,-15.3210000000001,2.882350018096467
180,-15.3200000000001,2.8943167734066826
181,-15.3190000000001,2.9057268269473058
182,-15.3180000000001,2.9165647666559185
183,-15.317000000000101,2.926815180470104
184,-15.316000000000102,2.9364626563274436
185,-15.315000000000103,2.9454917821655195
186,-15.314000000000103,2.9538871459219163
187,-15.313000000000104,2.9616333355342155
188,-15.312000000000104,2.968714938939999
189,-15.311000000000105,2.97511654407685
190,-15.310000000000105,2.9808227388823516
191,-15.309000000000106,2.985818111294086
192,-15.308000000000106,2.990087249249635
193,-15.307000000000107,2.9936147406865823
194,-15.306000000000108,2.9963851735425093
195,-15.305000000000108,2.9983831357550006
196,-15.304000000000109,2.9995932152616356
197,-15.30300000000011,3.0
198,-15.30200000000011,2.9995744693200384
199,-15.30100000000011,2.9983090204728993
200,-15.30000000000011,2.9962203682479784
201,-15.299000000000111,2.993325227434673
202,-15.298000000000112,2.9896403128223796
203,-15.297000000000113,2.9851823392004944
204,-15.296000000000113,2.9799680213584137
205,-15.295000000000114,2.974014074085535
206,-15.294000000000114,2.967337212171254
207,-15.293000000000115,2.959954150404967
208,-15.292000000000115,2.9518816035760715
209,-15.291000000000116,2.943136286473963
210,-15.290000000000116,2.933734913888039
211,-15.289000000000117,2.923694200607695
212,-15.288000000000117,2.9130308614223286
213,-15.287000000000118,2.901761611121336
214,-15.286000000000119,2.889903164494113
215,-15.28500000000012,2.8774722363300564
216,-15.28400000000012,2.8644855414185635
217,-15.28300000000012,2.8509597945490297
218,-15.28200000000012,2.836911710510853
219,-15.281000000000121,2.8223580040934286
220,-15.280000000000122,2.807315390086153
221,-15.279000000000122,2.791800583278424
222,-15.278000000000123,2.775830298459637
223,-15.277000000000124,2.759421250419189
224,-15.276000000000124,2.7425901539464763
225,-15.275000000000125,2.7253537238308954
226,-15.274000000000125,2.707728674861843
227,-15.273000000000126,2.689731721828716
228,-15.272000000000126,2.6713795795209103
229,-15.271000000000127,2.652688962727822
230,-15.270000000000127,2.633676586238849
231,-15.269000000000128,2.6143591648433864
232,-15.268000000000129,2.594753413330832
233,-15.26700000000013,2.5748760464905818
234,-15.26600000000013,2.554743779112032
235,-15.26500000000013,2.5343733259845793
236,-15.26400000000013,2.5137814018976203
237,-15.263000000000131,2.492984721640552
238,-15.262000000000132,2.47200000000277
239,-15.261000000000132,2.4508439517736713
240,-15.260000000000133,2.429533291742653
241,-15.259000000000134,2.4080847346991106
242,-15.258000000000134,2.386514995432441
243,-15.257000000000135,2.364840788732041
244,-15.256000000000135,2.343078829387307
245,-15.255000000000136,2.3212458321876355
246,-15.254000000000136,2.2993585119224225
247,-15.253000000000137,2.2774335833810655
248,-15.252000000000137,2.2554877613529607
249,-15.251000000000138,2.233537760627504
250,-15.250000000000139,2.2116002959940926
251,-15.249000000000139,2.189692082242123
252,-15.24800000000014,2.167829834160991
253,-15.24700000000014,2.146030266540094
254,-15.24600000000014,2.1243100941688287
255,-15.245000000000141,2.1026860318365905
256,-15.244000000000142,2.0811747943327767
257,-15.243000000000142,2.059793096446784
258,-15.242000000000143,2.0385576529680085
259,-15.241000000000144,2.0174851786858463
260,-15.240000000000144,1.996592388389695
261,-15.239000000000145,1.975895996868951
262,-15.238000000000145,1.95541271891301
263,-15.237000000000146,1.9351592693112685
264,-15.236000000000146,1.915152362853124
265,-15.235000000000147,1.8954087143279723
266,-15.234000000000147,1.8759450385252103
267,-15.233000000000148,1.8567780502342344
268,-15.232000000000149,1.8379244642444408
269,-15.231000000000149,1.8194009953452266
270,-15.23000000000015,1.801224358325988
271,-15.22900000000015,1.7834112679761212
272,-15.22800000000015,1.7659784390850235
273,-15.227000000000151,1.7489425864420913
274,-15.226000000000152,1.73232042483672
275,-15.225000000000152,1.716128669058308
276,-15.224000000000153,1.7003840338962501
277,-15.223000000000154,1.6851032341399437
278,-15.222000000000154,1.6703029845787851
279,-15.221000000000155,1.6560000000021713
280,-15.220000000000155,1.642210995199498
281,-15.219000000000156,1.6289526849601623
282,-15.218000000000156,1.616241784073561
283,-15.217000000000157,1.6040950073290892
284,-15.216000000000157,1.5925290695161451
285,-15.215000000000158,1.5815606854241242
286,-15.214000000000159,1.5712065698424238
287,-15.213000000000159,1.5614834375604398
288,-15.21200000000016,1.5524080033675691
289,-15.21100000000016,1.543996982053208
290,-15.21000000000016,1.536267088406753
291,-15.209000000000161,1.5292350372176005
292,-15.208000000000162,1.5229175432751476
293,-15.207000000000162,1.5173313213687902
294,-15.206000000000163,1.512493086287925
295,-15.205000000000163,1.508419552821949
296,-15.204000000000164,1.5051274357602589
297,-15.203000000000165,1.50263344989225
298,-15.202000000000165,1.5009543100073186
299,-15.201000000000166,1.500106730894864
300,-15.200000000000166,1.5001155600909744
301,-15.199000000000167,1.5010329777236835
302,-15.198000000000167,1.5028497628561883
303,-15.197000000000168,1.5055470805670277
304,-15.196000000000168,1.5091060959347393
305,-15.195000000000169,1.513507974037862
306,-15.19400000000017,1.5187338799549341
307,-15.19300000000017,1.524764978764494
308,-15.19200000000017,1.5315824355450798
309,-15.191000000000171,1.5391674153752304
310,-15.190000000000172,1.5475010833334837
311,-15.189000000000172,1.5565646044983783
312,-15.188000000000173,1.5663391439484524
313,-15.187000000000173,1.5768058667622449
314,-15.186000000000174,1.5879459380182936
315,-15.185000000000175,1.5997405227951371
316,-15.184000000000175,1.612170786171314
317,-15.183000000000176,1.6252178932253623
318,-15.182000000000176,1.6388630090358203
319,-15.181000000000177,1.653087298681227
320,-15.180000000000177,1.6678719272401203
321,-15.179000000000178,1.6831980597910388
322,-15.178000000000178,1.6990468614125207
323,-15.177000000000179,1.7153994971831046
324,-15.17600000000018,1.7322371321813286
325,-15.17500000000018,1.749540931485731
326,-15.17400000000018,1.767292060174851
327,-15.173000000000181,1.7854716833272262
328,-15.172000000000182,1.804060966021395
329,-15.171000000000182,1.823041073335896
330,-15.170000000000183,1.842393170349268
331,-15.169000000000183,1.8620984221400483
332,-15.168000000000184,1.8821379937867764
333,-15.167000000000185,1.9024930503679902
334,-15.166000000000185,1.9231447569622282
335,-15.165000000000186,1.944074278648028
336,-15.164000000000186,1.9652627805039293
337,-15.163000000000187,1.9866914276084695
338,-15.162000000000187,2.0083413850401874
339,-15.161000000000188,2.0301938178776213
340,-15.160000000000188,2.05222989119931
341,-15.159000000000189,2.074430770083791
342,-15.15800000000019,2.0967776196096035
343,-15.15700000000019,2.119251604855285
344,-15.15600000000019,2.1418338908993753
345,-15.155000000000191,2.1645056428204112
346,-15.154000000000192,2.1872480256969324
347,-15.153000000000192,2.2100422046074764
348,-15.152000000000193,2.232869344630582
349,-15.151000000000193,2.2557106108447864
350,-15.150000000000194,2.27854716832863
351,-15.149000000000195,2.30136018216065
352,-15.148000000000195,2.3241308174193853
353,-15.147000000000196,2.346840239183374
354,-15.146000000000196,2.369469612531154
355,-15.145000000000197,2.3920001025412643
356,-15.144000000000197,2.4144128742922435
357,-15.143000000000198,2.436689092862629
358,-15.142000000000198,2.4588099233309606
359,-15.141000000000199,2.4807565307757753
360,-15.1400000000002,2.5025100802756124
361,-15.1390000000002,2.5240517369090094
362,-15.1380000000002,2.545362665754506
363,-15.137000000000201,2.566424031890639
364,-15.136000000000202,2.5872170003959485
365,-15.135000000000202,2.607722736348971
366,-15.134000000000203,2.627922404828247
367,-15.133000000000203,2.647797170912313
368,-15.132000000000204,2.6673281996797082
369,-15.131000000000205,2.686496656208971
370,-15.130000000000205,2.70528370557864
371,-15.129000000000206,2.723670512867253
372,-15.128000000000206,2.741638243153348
373,-15.127000000000207,2.7591680615154655
374,-15.126000000000207,2.776241133032141
375,-15.125000000000208,2.792838622781916
376,-15.124000000000208,2.8089416958433264
377,-15.123000000000209,2.8245315172949104
378,-15.12200000000021,2.839589252215209
379,-15.12100000000021,2.854096065682757
380,-15.12000000000021,2.8680331227760965
381,-15.119000000000211,2.8813815885737633
382,-15.118000000000212,2.8941226281542973
383,-15.117000000000212,2.9062374065962353
384,-15.116000000000213,2.9177070889781174
385,-15.115000000000213,2.92851284037848
386,-15.114000000000214,2.9386358258758642
387,-15.113000000000214,2.948057210548806
388,-15.112000000000215,2.9567581594758443
389,-15.111000000000216,2.9647198377355175
390,-15.110000000000216,2.971923410406365
391,-15.109000000000217,2.978350042566925
392,-15.108000000000217,2.983980899295734
393,-15.107000000000218,2.988797145671333
394,-15.106000000000218,2.9927799467722584
395,-15.105000000000219,2.99591046767705
396,-15.10400000000022,2.9981698734642452
397,-15.10300000000022,2.9995393292123818
398,-15.10200000000022,2.9999999999999996
399,-15.101000000000221,2.999557421920075
400,-15.100000000000222,2.9982415094650183
401,-15.099000000000222,2.996069995312499
402,-15.098000000000223,2.9930606121401833
403,-15.097000000000223,2.989231092625739
404,-15.096000000000224,2.984599169446834
405,-15.095000000000224,2.9791825752811354
406,-15.094000000000225,2.972999042806311
407,-15.093000000000226,2.9660663047000284
408,-15.092000000000226,2.9584020936399553
409,-15.091000000000227,2.950024142303759
410,-15.090000000000227,2.940950183369107
411,-15.089000000000228,2.9311979495136673
412,-15.088000000000228,2.9207851734151062
413,-15.087000000000229,2.9097295877510927
414,-15.08600000000023,2.8980489251992934
415,-15.08500000000023,2.8857609184373767
416,-15.08400000000023,2.8728833001430094
417,-15.083000000000231,2.8594338029938595
418,-15.082000000000232,2.845430159667594
419,-15.081000000000232,2.830890102841881
420,-15.080000000000233,2.815831365194388
421,-15.079000000000233,2.800271679402782
422,-15.078000000000234,2.7842287781447315
423,-15.077000000000234,2.767720394097903
424,-15.076000000000235,2.750764259939965
425,-15.075000000000236,2.7333781083485844
426,-15.074000000000236,2.7155796720014287
427,-15.073000000000237,2.6973866835761657
428,-15.072000000000237,2.678816875750463
429,-15.071000000000238,2.659887981201988
430,-15.070000000000238,2.640617732608409
431,-15.069000000000239,2.621023862647392
432,-15.06800000000024,2.6011241039966055
433,-15.06700000000024,2.5809361893337175
434,-15.06600000000024,2.5604778513363944
435,-15.065000000000241,2.5397668226823047
436,-15.064000000000242,2.518820836049116
437,-15.063000000000242,2.4976576241144945
438,-15.062000000000243,2.4762949195561093
439,-15.061000000000243,2.4547504550516273
440,-15.060000000000244,2.433041963278716
441,-15.059000000000244,2.4111871769150426
442,-15.058000000000245,2.389203828638276
443,-15.057000000000246,2.367109651126082
444,-15.056000000000246,2.34492237705613
445,-15.055000000000247,2.3226597391060855
446,-15.054000000000247,2.3003394699536175
447,-15.053000000000248,2.277979302276393
448,-15.052000000000248,2.2555969687520796
449,-15.051000000000249,2.233210202058345
450,-15.05000000000025,2.210836734872857
451,-15.04900000000025,2.188494299873282
452,-15.04800000000025,2.166200629737289
453,-15.047000000000251,2.143973457142545
454,-15.046000000000252,2.121830514766717
455,-15.045000000000252,2.0997895352874734
456,-15.044000000000253,2.0778682513824807
457,-15.043000000000253,2.0560843957294077
458,-15.042000000000254,2.034455701005921
459,-15.041000000000254,2.0129998998896887
460,-15.040000000000255,1.991734725058378
461,-15.039000000000255,1.9706779091896565
462,-15.038000000000256,1.9498471849611922
463,-15.037000000000257,1.9292602850506522
464,-15.036000000000257,1.9089349421357036
465,-15.035000000000258,1.8888888888940147
466,-15.034000000000258,1.869139858003253
467,-15.033000000000259,1.849705582141086
468,-15.03200000000026,1.8306037939851805
469,-15.03100000000026,1.811852226213205
470,-15.03000000000026,1.7934686115028267
471,-15.029000000000261,1.7754706825317135
472,-15.028000000000262,1.757876171977532
473,-15.027000000000262,1.7407028125179504
474,-15.026000000000263,1.7239683368306364
475,-15.025000000000263,1.7076904775932573
476,-15.024000000000264,1.6918869674834809
477,-15.023000000000264,1.6765755391789743
478,-15.022000000000265,1.6617739253574049
479,-15.021000000000265,1.6474998586964413
480,-15.020000000000266,1.6337710718737501
481,-15.019000000000267,1.6206052975669991
482,-15.018000000000267,1.6080202684538556
483,-15.017000000000268,1.5960337172119876
484,-15.016000000000268,1.5846633765190625
485,-15.015000000000269,1.573926979052748
486,-15.01400000000027,1.5638422574907112
487,-15.01300000000027,1.5544269445106202
488,-15.01200000000027,1.545698772790142
489,-15.011000000000271,1.5376754750069441
490,-15.010000000000272,1.5303747838386945
491,-15.009000000000272,1.5238144319630607
492,-15.008000000000273,1.5180121520577101
493,-15.007000000000273,1.5129856768003105
494,-15.006000000000274,1.5087527388685285
495,-15.005000000000274,1.505331070940033
496,-15.004000000000275,1.502738405692491
497,-15.003000000000275,1.50099247580357
498,-15.002000000000276,1.5001110139509373
499,-15.001000000000277,1.500037374999959
500,-15.000000000000277,1.5003341249998772
501,-14.999000000000278,1.500921874999797
502,-14.998000000000278,1.5017946249997183
503,-14.997000000000279,1.5029463749996406
504,-14.99600000000028,1.5043711249995646
505,-14.99500000000028,1.5060628749994898
506,-14.99400000000028,1.5080156249994165
507,-14.993000000000281,1.5102233749993446
508,-14.992000000000282,1.512680124999274
509,-14.991000000000282,1.515379874999205
510,-14.990000000000283,1.5183166249991373
511,-14.989000000000283,1.5214843749990712
512,-14.988000000000284,1.5248771249990063
513,-14.987000000000284,1.528488874998943
514,-14.986000000000285,1.5323136249988811
515,-14.985000000000285,1.5363453749988207
516,-14.984000000000286,1.5405781249987618
517,-14.983000000000287,1.5450058749987046
518,-14.982000000000287,1.5496226249986484
519,-14.981000000000288,1.5544223749985941
520,-14.980000000000288,1.5593991249985415
521,-14.979000000000289,1.56454687499849
522,-14.97800000000029,1.5698596249984405
523,-14.97700000000029,1.5753313749983924
524,-14.97600000000029,1.5809561249983457
525,-14.975000000000291,1.5867278749983007
526,-14.974000000000292,1.5926406249982572
527,-14.973000000000292,1.5986883749982153
528,-14.972000000000293,1.6048651249981751
529,-14.971000000000293,1.6111648749981367
530,-14.970000000000294,1.6175816249980997
531,-14.969000000000294,1.6241093749980644
532,-14.968000000000295,1.6307421249980307
533,-14.967000000000295,1.6374738749979987
534,-14.966000000000296,1.6442986249979683
535,-14.965000000000297,1.6512103749979397
536,-14.964000000000297,1.6582031249979126
537,-14.963000000000298,1.6652708749978875
538,-14.962000000000298,1.6724076249978637
539,-14.961000000000299,1.679607374997842
540,-14.9600000000003,1.6868641249978216
541,-14.9590000000003,1.6941718749978034
542,-14.9580000000003,1.7015246249977867
543,-14.957000000000301,1.7089163749977718
544,-14.956000000000301,1.7163411249977587
545,-14.955000000000302,1.7237928749977474
546,-14.954000000000303,1.7312656249977378
547,-14.953000000000303,1.73875337499773
548,-14.952000000000304,1.7462501249977243
549,-14.951000000000304,1.75374987499772
550,-14.950000000000305,1.761246624997718
551,-14.949000000000305,1.7687343749977174
552,-14.948000000000306,1.7762071249977187
553,-14.947000000000306,1.783658874997722
554,-14.946000000000307,1.791083624997727
555,-14.945000000000308,1.798475374997734
556,-14.944000000000308,1.8058281249977428
557,-14.943000000000309,1.8131358749977537
558,-14.94200000000031,1.8203926249977662
559,-14.94100000000031,1.8275923749977812
560,-14.94000000000031,1.8347291249977975
561,-14.939000000000311,1.8417968749978155
562,-14.938000000000311,1.8487896249978362
563,-14.937000000000312,1.8557013749978588
564,-14.936000000000313,1.8625261249978828
565,-14.935000000000313,1.869257874997909
566,-14.934000000000314,1.8758906249979375
567,-14.933000000000314,1.8824183749979677
568,-14.932000000000315,1.8888351249980002
569,-14.931000000000315,1.8951348749980346
570,-14.930000000000316,1.9013116249980708
571,-14.929000000000316,1.907359374998109
572,-14.928000000000317,1.9132721249981495
573,-14.927000000000318,1.919043874998192
574,-14.926000000000318,1.9246686249982368
575,-14.925000000000319,1.930140374998283
576,-14.92400000000032,1.935453124998332
577,-14.92300000000032,1.9406008749983827
578,-14.92200000000032,1.9455776249984358
579,-14.921000000000321,1.9503773749984903
580,-14.920000000000321,1.9549941249985476
581,-14.919000000000322,1.959421874998607
582,-14.918000000000323,1.9636546249986684
583,-14.917000000000323,1.9676863749987317
584,-14.916000000000324,1.9715111249987975
585,-14.915000000000324,1.9751228749988656
586,-14.914000000000325,1.9785156249989355
587,-14.913000000000325,1.981683374999008
588,-14.912000000000326,1.9846201249990822
589,-14.911000000000326,1.9873198749991587
590,-14.910000000000327,1.9897766249992384
591,-14.909000000000328,1.9919843749993196
592,-14.908000000000328,1.9939371249994027
593,-14.907000000000329,1.9956288749994884
594,-14.90600000000033,1.9970536249995763
595,-14.90500000000033,1.998205374999666
596,-14.90400000000033,1.999078124999759
597,-14.90300000000033,1.9996658749998537
598,-14.902000000000331,1.9999626249999505
599,-14.901000000000332,1.9999633602219642
600,-14.900000000000333,1.9996724258252188
601,-14.899000000000333,1.999096137924981
602,-14.898000000000334,1.9982403200621384
603,-14.897000000000334,1.9971107957775784
604,-14.896000000000335,1.995713388612189
605,-14.895000000000335,1.9940539221068574
606,-14.894000000000336,1.992138219802471
607,-14.893000000000336,1.989972105239918
608,-14.892000000000337,1.9875614019600853
609,-14.891000000000338,1.9849119335038607
610,-14.890000000000338,1.9820295234121321
611,-14.889000000000339,1.9789199952257863
612,-14.88800000000034,1.9755891724857113
613,-14.88700000000034,1.9720428787327948
614,-14.88600000000034,1.9682869375079242
615,-14.88500000000034,1.9643271723519868
616,-14.884000000000341,1.9601694068058708
617,-14.883000000000342,1.9558194644104632
618,-14.882000000000343,1.9512831687066514
619,-14.881000000000343,1.9465663432353235
620,-14.880000000000344,1.941674811537367
621,-14.879000000000344,1.9366143971536691
622,-14.878000000000345,1.9313909236251177
623,-14.877000000000345,1.9260102144926001
624,-14.876000000000346,1.9204780932970038
625,-14.875000000000346,1.9148003835792167
626,-14.874000000000347,1.908982908880126
627,-14.873000000000347,1.9030314927406193
628,-14.872000000000348,1.8969519587015846
629,-14.871000000000349,1.890750130303909
630,-14.87000000000035,1.8844318310884802
631,-14.86900000000035,1.8780028845961856
632,-14.86800000000035,1.8714691143679132
633,-14.86700000000035,1.8648363439445501
634,-14.866000000000351,1.8581103968669839
635,-14.865000000000352,1.8512970966761024
636,-14.864000000000352,1.8444022669127929
637,-14.863000000000353,1.8374317311179431
638,-14.862000000000354,1.8303913128324405
639,-14.861000000000354,1.8232868355971728
640,-14.860000000000355,1.8161241229530274
641,-14.859000000000355,1.808908998440892
642,-14.858000000000356,1.8016472856016539
643,-14.857000000000356,1.794344807976201
644,-14.856000000000357,1.7870073891054206
645,-14.855000000000357,1.7796408525302
646,-14.854000000000358,1.7722510217914274
647,-14.853000000000359,1.76484372042999
648,-14.85200000000036,1.7574247719867755
649,-14.85100000000036,1.7500000000026712
650,-14.85000000000036,1.7425752280185647
651,-14.84900000000036,1.735156279575344
652,-14.848000000000361,1.727748978213896
653,-14.847000000000362,1.7203591474751088
654,-14.846000000000362,1.7129926108998694
655,-14.845000000000363,1.7056551920290661
656,-14.844000000000364,1.6983527144035857
657,-14.843000000000364,1.6910910015643164
658,-14.842000000000365,1.6838758770521451
659,-14.841000000000365,1.6767131644079598
660,-14.840000000000366,1.6696086871726483
661,-14.839000000000366,1.6625682688870975
662,-14.838000000000367,1.6555977330921954
663,-14.837000000000367,1.6487029033288294
664,-14.836000000000368,1.6418896031378871
665,-14.835000000000369,1.6351636560602558
666,-14.83400000000037,1.628530885636824
667,-14.83300000000037,1.6219971154084778
668,-14.83200000000037,1.6155681689161059
669,-14.83100000000037,1.6092498697005955
670,-14.830000000000371,1.6030480413028338
671,-14.829000000000372,1.5969685072637088
672,-14.828000000000372,1.5910170911241082
673,-14.827000000000373,1.585199616424919
674,-14.826000000000374,1.5795219067070292
675,-14.825000000000374,1.573989785511326
676,-14.824000000000375,1.5686090763786977
677,-14.823000000000375,1.563385602850031
678,-14.822000000000376,1.5583251884662137
679,-14.821000000000376,1.5534336567681333
680,-14.820000000000377,1.5487168312966775
681,-14.819000000000377,1.544180535592734
682,-14.818000000000378,1.5398305931971903
683,-14.817000000000379,1.535672827650934
684,-14.816000000000379,1.531713062494852
685,-14.81500000000038,1.5279571212698326
686,-14.81400000000038,1.5244108275167632
687,-14.81300000000038,1.5210800047765312
688,-14.812000000000381,1.5179704765900244
689,-14.811000000000382,1.5150880664981299
690,-14.810000000000382,1.5124385980417356
691,-14.809000000000383,1.5100278947617292
692,-14.808000000000384,1.507861780198998
693,-14.807000000000384,1.5059460778944294
694,-14.806000000000385,1.5042866113889115
695,-14.805000000000385,1.5028892042233313
696,-14.804000000000386,1.5017596799385764
697,-14.803000000000386,1.500903862075535
698,-14.802000000000387,1.500327574175094
699,-14.801000000000387,1.5000366397781413
700,-14.800000000000388,1.5
701,-14.799000000000389,1.5
702,-14.798000000000389,1.5
703,-14.79700000000039,1.5
704,-14.79600000000039,1.5
705,-14.79500000000039,1.5
706,-14.794000000000391,1.5
707,-14.793000000000392,1.5
708,-14.792000000000392,1.5
709,-14.791000000000393,1.5
710,-14.790000000000393,1.5
711,-14.789000000000394,1.5
712,-14.788000000000395,1.5
713,-14.787000000000395,1.5
