\\FS1\Docs2\brendan.roycroft\My Documents\brwork\SFI\Confirm\Results\EpiRoughening\wafer\wafer_000700
0,12207031;33344 36126 21579 198 67 32 20 9 8 8 2 2 5 0 5 4 1 2 0 1 -1 -2 1 -3 1 2 -5 0 1 3 3 1 
0,24414062;-3 3 0 0 4 0 1 1 0 1 0 0 3 -2 5 3 1 4 5 5 11 19 41 87 13183 32909 36340 30758 10037 80 37 24 
0,36621093;-4 3 0 1 3 -2 -1 1 -2 2 1 1 3 3 5 2 3 6 4 8 10 23 44 86 13341 32952 36312 30677 9898 82 37 24 
0,48828124;0 -1 0 4 0 -1 0 -1 3 0 0 0 3 -3 5 5 5 5 5 10 10 22 43 90 13478 32989 36302 30627 9781 80 37 21 
0,61035155;4 4 -1 -1 -1 1 1 0 -2 1 2 0 3 2 4 3 3 6 7 7 10 21 43 89 13645 33053 36306 30562 9641 81 37 24 
0,73242186;-2 1 4 2 2 0 0 0 -2 -1 -1 0 4 -4 6 3 2 5 4 6 13 19 46 92 13801 33103 36312 30521 9513 78 38 23 
0,85449217;-2 3 -1 2 2 -1 -2 -1 2 1 0 2 5 -2 5 6 3 5 3 7 10 21 44 86 13948 33131 36282 30455 9385 79 38 20 
0,97656248;0 2 -1 2 1 0 2 1 1 -1 -1 -1 0 -1 7 6 4 5 5 8 10 21 43 91 14113 33181 36268 30379 9243 78 35 21 
1,09863279;1 3 -1 1 0 0 1 0 0 3 -1 1 1 -3 7 4 3 6 5 9 14 22 45 91 14274 33223 36260 30319 9112 82 35 21 
1,2207031;0 2 3 1 -1 0 1 0 -1 1 -2 0 5 1 4 4 3 5 7 5 11 21 45 92 14411 33280 36263 30269 9003 76 38 22 
1,34277341;2 1 2 3 -1 -2 0 0 1 3 -1 0 3 -3 5 3 3 4 5 6 11 22 43 91 14545 33317 36266 30233 8893 77 35 19 
1,46484372;0 2 -1 1 2 0 1 1 1 2 -2 -1 0 -2 4 0 4 6 3 8 12 20 44 92 14696 33340 36234 30156 8767 77 33 23 
1,58691403;-2 4 1 -2 2 0 -1 1 1 2 1 -1 3 2 6 2 4 4 3 6 11 23 45 95 14842 33399 36236 30098 8655 78 35 22 
1,70898434;1 2 -1 2 0 1 0 1 -1 1 0 -1 3 -1 5 3 4 6 4 10 10 24 45 95 14992 33429 36215 30031 8527 77 35 22 
1,83105465;-1 4 0 -1 3 0 2 -1 0 3 1 0 1 -1 4 2 3 3 6 10 12 20 45 98 15174 33498 36228 29974 8393 76 36 21 
1,95312496;-2 4 -3 1 0 1 1 1 0 -1 -1 -1 4 0 5 6 3 6 4 8 12 21 46 97 15340 33533 36219 29913 8256 74 36 21 
2,07519527;0 4 1 1 2 0 0 0 1 3 -1 1 1 -2 5 4 3 3 5 9 11 20 46 96 15482 33554 36188 29839 8144 76 36 20 
2,19726558;0 2 2 1 1 -2 0 -1 -1 0 2 3 4 -2 7 3 1 4 5 7 12 23 45 99 15659 33613 36180 29763 8004 76 35 22 
2,31933589;0 1 -2 1 -1 1 1 0 -2 -1 0 0 4 -2 4 5 4 5 4 8 12 21 45 101 15842 33649 36162 29684 7858 75 35 24 
2,4414062;0 2 1 1 2 1 -2 -2 0 1 1 1 0 0 6 3 4 5 3 12 15 20 44 101 15989 33705 36174 29635 7751 77 36 21 
2,56347651;-1 2 0 1 2 0 2 1 -1 2 1 -1 5 0 2 3 5 5 3 7 12 22 43 103 16086 33721 36168 29607 7680 72 35 21 
2,68554682;-1 3 -2 2 1 0 0 -1 0 3 2 1 2 -1 7 2 5 3 6 8 13 22 44 101 16241 33747 36145 29529 7557 74 34 24 
2,80761713;-1 0 1 1 1 3 1 0 0 0 -2 1 4 0 4 3 3 5 4 9 13 20 47 106 16389 33795 36132 29455 7449 72 34 19 
2,92968744;-2 5 1 1 0 0 4 -3 -1 1 -1 2 2 0 5 4 4 5 6 8 9 22 46 106 16531 33823 36122 29397 7343 73 35 21 
3,05175775;0 4 -1 0 2 -1 -1 -1 -1 2 -2 0 3 -1 7 6 2 6 7 8 10 23 47 107 16699 33877 36132 29339 7220 71 34 22 
3,17382806;1 2 0 1 1 2 1 0 -1 1 0 1 1 -2 3 1 5 5 5 7 11 24 48 109 16917 33913 36108 29243 7061 71 33 21 
3,29589837;0 3 3 2 0 0 2 0 0 3 1 0 0 -1 8 1 4 6 6 10 12 21 48 110 17075 33946 36082 29159 6943 73 34 21 
3,41796868;-2 1 -1 2 1 0 3 1 -1 4 0 -2 3 -1 4 3 5 6 2 8 13 20 50 112 17285 34015 36089 29087 6798 71 35 21 
3,54003899;2 3 0 -1 1 1 2 1 -1 1 3 1 2 -1 6 4 3 4 6 3 10 19 44 114 17453 34052 36068 29003 6673 70 37 21 
3,6621093;-1 3 1 1 1 2 -1 1 0 1 1 1 -1 -4 5 2 3 5 6 7 12 22 47 115 17582 34077 36067 28958 6582 70 36 20 
3,78417961;-1 3 0 1 0 0 2 1 0 0 0 1 1 0 5 2 3 4 7 8 13 25 47 116 17710 34097 36043 28895 6488 71 36 22 
3,90624992;-3 -1 -1 1 1 -2 1 0 0 -1 0 2 2 0 5 3 3 4 5 11 13 22 45 119 17862 34133 36022 28815 6380 68 34 20 
4,02832023;0 2 1 1 -1 -1 2 0 -1 2 -1 -1 3 -2 3 4 5 5 5 10 13 21 48 122 18067 34172 36008 28729 6237 67 37 22 
4,15039054;-1 3 2 0 1 -2 1 0 0 -1 0 1 3 -3 7 3 3 6 3 8 14 22 48 123 18251 34229 36002 28645 6112 68 35 19 
4,27246085;-1 6 0 0 0 -1 0 0 1 2 -2 1 0 -3 4 3 5 6 4 9 15 25 45 123 18438 34279 36000 28581 5986 68 33 19 
4,39453116;0 2 2 -1 5 2 0 0 0 1 1 1 2 -3 7 3 3 5 5 10 16 23 47 125 18603 34299 35974 28501 5871 67 32 20 
4,51660147;0 0 1 1 0 1 2 0 0 2 1 -2 2 -2 6 4 3 4 4 7 13 23 47 129 18750 34327 35952 28419 5768 65 34 21 
4,63867178;-3 2 1 2 -1 2 1 -1 2 1 0 -1 0 -2 6 4 2 5 2 9 11 23 51 132 18937 34365 35936 28337 5641 69 34 20 
4,76074209;-2 2 1 2 1 0 2 -1 0 1 0 2 2 0 8 3 2 4 3 9 12 22 48 134 19138 34419 35924 28241 5511 64 31 20 
4,8828124;1 5 -2 0 -1 -2 1 0 -1 2 1 1 3 -3 6 3 4 5 5 8 15 24 50 138 19329 34469 35924 28171 5386 65 34 19 
5,00488270999999;0 1 -1 2 2 0 2 -2 -3 3 1 1 2 1 2 2 3 4 6 8 14 25 47 140 19458 34489 35908 28111 5295 66 33 18 
5,12695301999999;1 5 -1 1 2 -1 0 -1 0 -2 0 -2 2 -1 4 0 1 6 4 11 12 21 48 141 19624 34512 35880 28023 5184 66 33 21 
5,24902332999999;0 4 1 0 0 0 0 0 -1 -1 0 0 4 1 6 4 5 7 3 7 14 21 50 143 19787 34549 35871 27959 5082 65 33 21 
5,37109363999999;-3 2 0 1 1 2 1 1 2 3 1 2 2 -3 3 4 3 5 4 11 14 24 51 149 19965 34579 35836 27861 4969 65 33 22 
5,49316394999999;0 3 0 0 2 2 2 -1 0 1 0 0 4 -2 7 2 1 6 6 7 12 25 49 154 20155 34627 35831 27778 4852 64 34 18 
5,61523425999999;-1 5 1 1 0 1 3 0 1 1 -1 -1 3 0 5 4 3 4 7 8 14 21 51 157 20343 34673 35828 27699 4735 64 33 21 
5,73730456999999;-3 4 1 1 0 1 -1 2 0 3 4 1 2 -2 5 0 4 3 7 7 12 23 52 160 20501 34693 35808 27627 4629 64 31 18 
5,85937487999999;-2 1 -1 1 2 -1 0 -3 0 3 -1 0 2 1 9 5 2 7 6 8 11 25 54 164 20671 34737 35796 27549 4525 61 32 24 
5,98144518999999;0 4 1 -1 1 -1 1 0 -1 0 1 -3 4 -2 4 2 7 6 5 7 15 24 50 170 20787 34739 35764 27477 4443 62 33 20 
6,10351549999999;-1 1 1 -1 3 0 0 0 0 2 -1 1 1 -2 4 6 2 5 5 9 14 25 50 172 20936 34771 35740 27397 4356 64 34 20 
6,22558580999999;0 1 2 2 -1 1 1 -3 -2 2 -3 2 4 -2 3 3 4 4 7 11 11 24 51 179 21066 34812 35748 27353 4283 64 34 21 
6,34765611999999;-1 3 1 0 0 -1 0 1 1 1 -1 0 2 0 5 5 4 5 6 7 15 26 51 184 21247 34842 35724 27263 4163 59 34 20 
6,46972642999999;-1 2 -1 1 1 -1 1 0 -1 1 1 1 2 -1 5 3 3 4 4 8 12 24 50 190 21371 34871 35712 27199 4094 64 31 20 
6,59179673999999;-3 2 0 2 2 0 3 1 -1 0 1 -1 2 -1 4 3 1 6 7 8 13 26 52 202 21572 34895 35684 27100 3966 63 32 21 
6,71386704999999;-1 2 -1 0 3 -2 -1 2 1 0 -1 1 1 0 5 4 2 5 4 11 14 25 54 212 21728 34913 35642 27007 3873 62 31 22 
6,83593735999999;1 2 0 1 2 0 1 0 1 0 0 -2 6 -2 2 3 4 5 4 7 14 25 54 227 21912 34965 35634 26915 3765 60 33 21 
6,95800766999999;-3 3 -1 0 1 -3 0 0 0 2 0 1 4 -2 5 5 3 5 8 7 13 26 51 242 22076 35001 35626 26847 3664 60 32 19 
7,08007797999999;-1 3 1 0 0 1 3 0 -1 3 -1 -1 4 -3 3 5 3 4 7 9 12 25 52 257 22244 35031 35599 26753 3566 61 34 18 
7,20214828999999;1 0 -1 0 -1 -2 1 0 -2 2 0 2 6 0 4 3 4 6 6 12 11 27 54 280 22399 35059 35576 26670 3464 58 32 19 
7,32421859999999;-3 1 -1 1 1 -2 1 0 0 3 -1 0 5 0 6 2 3 5 4 10 13 28 52 296 22518 35065 35540 26591 3385 61 30 20 
7,44628890999999;-3 1 0 1 1 0 -1 1 -1 1 0 2 0 -2 5 5 4 6 5 8 13 26 52 317 22652 35099 35524 26518 3308 58 34 20 
7,56835921999999;-1 3 1 0 0 1 1 -1 -1 2 0 3 0 -2 6 5 3 3 5 9 14 27 53 341 22791 35117 35496 26439 3220 58 30 19 
7,69042952999999;0 2 2 0 1 4 3 3 2 1 -2 1 2 -1 6 4 4 7 5 10 15 26 54 363 22935 35163 35492 26361 3135 59 32 21 
7,81249983999999;0 1 -2 -1 0 1 1 0 1 0 0 -1 3 3 5 2 5 5 5 9 14 27 54 392 23065 35187 35479 26298 3051 57 32 19 
7,93457014999999;1 3 0 1 0 -1 0 -1 -2 0 -1 2 1 -1 5 4 5 3 5 7 16 25 55 430 23226 35199 35436 26188 2947 58 31 23 
8,05664045999999;-2 3 0 -2 -1 -2 1 -1 1 0 -1 1 3 -1 5 3 4 4 6 10 14 26 55 464 23370 35235 35408 26093 2861 58 31 19 
8,17871076999999;-3 2 1 2 1 -2 1 1 0 1 1 -1 1 -3 4 0 5 5 5 10 15 24 56 512 23534 35257 35380 25989 2751 56 32 20 
8,30078107999999;0 1 0 0 2 2 2 0 0 3 0 2 3 -3 8 5 2 7 5 12 16 26 55 550 23678 35297 35368 25903 2671 58 32 19 
8,42285138999999;-2 3 -1 2 1 2 0 -1 -1 2 1 -2 0 1 8 5 6 3 5 8 14 27 54 595 23816 35335 35356 25822 2578 57 32 21 
8,54492169999999;0 4 2 1 2 0 -1 0 -1 2 0 -2 3 -1 7 5 3 5 7 7 15 28 54 642 23933 35353 35330 25745 2497 57 31 23 
8,66699200999999;-2 1 2 1 -2 1 3 1 1 2 -2 -3 4 -2 7 3 2 2 6 13 15 26 57 684 24042 35357 35294 25647 2421 55 31 21 
8,78906231999999;0 -1 4 4 1 -1 1 0 1 4 1 1 2 -1 6 1 5 4 3 10 13 25 56 718 24130 35379 35282 25589 2362 56 32 20 
8,91113262999999;-1 2 -2 0 2 0 1 -2 -1 2 -1 -4 3 -2 6 2 4 2 4 10 16 27 55 769 24254 35399 35250 25495 2287 57 31 21 
9,03320293999999;1 1 1 0 0 -1 2 1 -1 0 -1 2 0 -4 6 6 4 4 7 7 13 27 57 817 24376 35437 35236 25409 2210 56 32 19 
9,15527324999999;0 2 0 2 1 -1 1 1 1 1 0 0 4 -1 5 4 4 4 5 9 15 29 59 853 24446 35459 35236 25367 2159 56 31 21 
9,27734355999999;-1 1 1 3 1 -1 3 -3 0 -1 1 0 2 -2 6 3 5 7 4 7 13 27 55 922 24582 35463 35191 25249 2066 56 28 19 
9,39941386999999;1 2 1 0 1 -1 1 -1 -1 -2 3 -1 2 -1 4 0 4 5 7 8 15 24 58 991 24721 35498 35176 25147 1982 53 31 19 
9,52148417999999;-2 2 0 2 0 -1 1 1 -1 2 0 -2 4 0 6 4 4 5 6 10 15 27 57 1059 24843 35512 35132 25035 1895 56 32 18 
9,64355448999999;-2 2 2 -1 0 -2 1 1 0 -2 0 2 3 -1 6 4 4 4 4 11 17 29 56 1143 25009 35553 35104 24897 1793 54 32 22 
9,76562479999999;0 2 3 1 1 1 0 -5 -3 4 0 0 1 -2 3 6 1 4 7 9 15 27 56 1208 25122 35585 35098 24815 1717 53 31 22 
9,88769510999999;-1 4 1 -2 2 -1 0 3 1 3 1 1 4 -3 5 4 4 6 5 8 15 26 59 1274 25216 35592 35067 24722 1647 54 29 21 
10,00976542;-1 2 -3 0 1 0 1 0 1 1 1 2 -1 -1 4 4 3 4 6 9 15 28 58 1337 25325 35623 35052 24628 1580 52 30 20 
10,13183573;-2 3 0 1 2 0 1 -1 2 3 -1 -1 2 -2 6 3 3 3 6 10 16 28 59 1389 25402 35625 35017 24547 1522 54 30 19 
10,25390604;-1 3 3 2 3 1 0 4 -1 3 0 -2 2 -2 5 1 1 5 4 8 14 29 58 1455 25506 35637 34983 24443 1461 54 30 19 
10,37597635;-2 2 0 3 1 0 -2 2 -2 2 1 1 3 -1 5 2 3 5 5 9 17 27 57 1516 25608 35679 34978 24367 1403 55 31 18 
10,49804666;-1 1 1 -1 0 -1 1 2 -1 2 -4 3 3 1 6 4 5 6 3 11 15 29 56 1589 25698 35693 34958 24277 1335 51 31 18 
10,62011697;-1 5 0 1 0 -1 1 -2 -1 1 1 1 2 0 4 2 3 5 6 9 14 30 61 1665 25813 35721 34936 24170 1271 49 30 18 
10,74218728;0 0 -2 1 0 1 1 0 0 -1 0 2 4 -2 4 3 3 6 5 10 17 28 58 1741 25900 35725 34900 24067 1204 52 30 19 
10,86425759;-1 1 -2 1 2 -1 1 -1 -1 0 -1 4 3 -1 7 1 5 5 6 11 15 29 60 1835 26028 35735 34848 23927 1128 50 31 20 
10,9863279;-3 2 0 2 3 2 0 0 -2 3 -2 0 3 -2 4 4 4 3 5 12 14 31 58 1917 26144 35779 34842 23826 1064 50 30 18 
11,10839821;-2 3 2 0 -1 -2 1 1 1 4 2 2 2 -3 7 6 4 6 6 14 13 29 57 2025 26275 35789 34792 23670 981 51 29 19 
11,23046852;-1 1 0 4 2 1 0 0 -1 1 -3 0 4 0 5 4 5 3 4 9 16 29 60 2084 26346 35823 34796 23605 937 54 29 22 
11,35253883;0 2 0 1 0 -1 3 -3 -3 2 0 4 5 -2 4 4 0 4 4 7 12 30 59 2171 26439 35823 34758 23493 881 52 30 18 
11,47460914;-2 0 -1 0 0 -1 1 1 -1 1 0 3 4 -4 6 4 6 6 5 9 14 29 63 2236 26507 35821 34716 23390 837 51 28 19 
11,59667945;0 1 -2 2 2 0 2 3 -2 2 0 1 3 0 5 4 4 7 7 11 16 30 59 2324 26629 35864 34700 23269 780 49 31 18 
11,71874976;-1 2 -1 0 0 -1 1 1 -1 2 0 1 2 -3 4 3 6 5 5 10 16 30 62 2405 26709 35859 34662 23157 731 49 30 17 
11,84082007;0 2 0 0 -1 -1 0 -1 1 1 1 1 3 -5 4 3 4 3 6 12 12 30 61 2499 26823 35899 34646 23037 679 49 30 19 
11,96289038;-2 2 1 0 1 -1 2 0 -1 3 -2 0 2 -4 4 6 4 7 4 9 16 29 60 2599 26919 35917 34627 22919 624 51 30 20 
12,08496069;-2 3 -2 2 2 -2 4 -2 -1 0 -2 -1 1 -1 5 2 4 3 7 9 17 30 61 2708 27016 35920 34580 22767 569 48 30 18 
12,207031;-1 3 0 2 2 -1 0 0 0 2 -1 0 5 -2 6 6 5 5 5 12 16 29 62 2805 27124 35931 34536 22623 529 50 29 18 
12,32910131;1 4 2 -1 0 0 -1 1 0 2 0 0 3 -4 5 3 4 4 5 7 17 32 63 2913 27222 35947 34500 22477 479 50 30 19 
12,45117162;-1 1 0 1 0 -1 -1 2 -1 2 -1 0 3 -1 5 2 4 6 7 9 17 31 62 2992 27314 35975 34482 22361 450 47 30 19 
12,57324193;2 4 0 1 1 -2 1 -2 0 1 -1 3 3 0 5 3 5 3 4 11 15 31 65 3084 27402 36001 34470 22241 415 48 29 18 
12,69531224;-2 2 0 2 0 -1 2 -1 0 1 0 1 2 -1 3 3 7 6 6 11 14 30 63 3193 27484 36000 34426 22093 381 46 31 18 
12,81738255;-1 3 -1 0 2 -1 0 2 -2 3 0 -1 5 -1 3 4 1 5 7 9 15 28 63 3256 27553 36004 34388 21991 360 49 28 17 
12,93945286;-1 1 -3 1 2 1 1 -1 1 0 2 0 3 0 4 6 4 5 4 8 16 30 65 3368 27646 36015 34358 21835 325 46 30 17 
13,06152317;0 3 1 2 2 3 1 0 -2 0 -3 -1 3 -2 7 4 3 5 6 12 17 31 64 3448 27730 36044 34335 21723 310 47 33 17 
13,18359348;0 5 0 0 2 1 1 0 1 -1 0 2 4 -1 3 3 7 7 6 9 15 31 65 3586 27849 36077 34312 21539 278 46 29 18 
13,30566379;0 2 1 1 1 0 2 -1 1 1 2 0 4 -1 4 5 4 8 6 10 19 32 65 3673 27913 36076 34279 21414 260 47 28 18 
13,4277341;0 2 0 3 2 -1 2 3 -1 1 -1 0 5 -4 4 5 3 4 5 13 16 31 65 3817 28030 36081 34210 21191 235 43 30 20 
13,54980441;1 0 1 -1 -1 1 2 0 -1 2 -1 1 2 1 6 4 4 5 6 11 14 32 68 3904 28101 36093 34192 21077 218 47 28 18 
13,67187472;0 1 2 0 1 -2 1 1 0 4 1 0 2 -2 4 4 7 6 5 12 16 30 66 4006 28188 36112 34150 20923 207 45 29 19 
13,79394503;-1 2 -1 0 3 0 -2 1 0 1 -1 2 4 0 4 3 5 6 5 11 15 34 65 4116 28286 36145 34132 20767 197 46 28 19 
13,91601534;1 4 0 1 0 1 -1 -1 -1 0 0 0 2 -3 7 2 3 6 8 10 15 32 68 4219 28358 36154 34104 20624 184 46 31 19 
14,03808565;0 3 1 1 0 2 2 1 -1 3 -3 0 2 0 3 4 2 5 6 10 18 33 67 4331 28426 36147 34050 20459 177 46 26 18 
14,16015596;-2 4 1 0 0 0 3 1 -1 0 -1 -1 3 -2 5 6 5 4 4 11 17 34 67 4444 28520 36172 34029 20307 168 43 30 20 
14,28222627;-1 5 0 2 1 -3 2 -2 0 2 -2 0 3 0 6 3 4 4 6 9 14 33 67 4552 28596 36169 33976 20145 160 46 30 19 
14,40429658;0 3 0 1 -2 0 2 0 -1 0 -3 2 3 -2 5 3 6 4 7 12 17 34 67 4663 28689 36197 33940 19983 157 44 29 18 
14,52636689;1 3 2 0 2 1 1 0 1 0 0 0 3 -4 7 2 1 6 6 12 15 32 67 4772 28767 36217 33922 19838 152 45 28 19 
14,6484372;-1 0 2 1 1 0 1 1 1 1 -2 0 2 -1 5 4 3 6 6 12 17 31 67 4889 28852 36219 33865 19665 148 44 27 18 
14,77050751;-3 -1 3 1 -2 2 1 -1 0 -2 -1 1 2 0 4 3 3 5 4 9 18 33 71 5004 28931 36241 33851 19523 144 44 29 19 
14,89257782;-2 2 0 -2 1 2 1 1 2 1 1 0 2 -4 5 5 3 5 6 11 16 34 68 5130 28999 36239 33794 19341 139 43 26 17 
15,01464813;-1 1 -2 2 -1 1 1 -1 1 1 -1 2 3 0 5 5 2 7 6 10 17 33 65 5243 29078 36240 33748 19178 137 44 28 18 
15,13671844;-1 2 1 1 -1 -2 0 1 1 1 -1 2 5 0 5 3 3 7 8 11 17 32 67 5340 29151 36259 33720 19047 133 42 28 17 
15,25878875;-2 2 0 -2 0 -3 2 1 1 0 1 2 4 -3 7 4 4 4 5 12 18 33 72 5452 29218 36259 33676 18896 134 42 29 17 
15,38085906;-1 3 0 1 0 1 1 1 0 3 0 0 1 -4 4 4 1 6 7 13 16 32 70 5588 29317 36287 33642 18719 135 42 27 15 
15,50292937;-1 -1 1 1 3 -2 0 2 0 3 -2 -1 2 -2 7 4 4 7 4 8 16 32 69 5705 29382 36299 33618 18572 130 43 29 19 
15,62499968;-1 2 1 3 2 -2 1 -1 -1 3 0 1 3 -5 5 2 2 5 8 10 16 31 67 5820 29440 36285 33559 18419 129 43 28 19 
15,74706999;-1 3 -1 2 -2 -1 2 1 -2 4 -2 1 5 -1 8 6 6 6 5 11 19 34 70 5955 29530 36297 33506 18236 125 43 27 19 
15,8691403;0 2 0 2 1 0 1 0 -1 1 2 -1 3 -2 7 3 5 5 7 10 17 34 70 6084 29602 36301 33466 18076 124 41 27 16 
15,99121061;-4 2 -2 4 -1 -1 1 3 0 0 0 1 1 -1 6 4 4 7 7 11 19 33 71 6213 29693 36322 33424 17903 126 44 27 19 
16,11328092;-4 1 1 2 1 3 2 0 -1 0 1 0 3 -2 8 5 4 7 4 11 16 34 70 6355 29783 36344 33391 17728 123 41 27 18 
16,23535123;-1 2 2 -1 2 -1 1 0 1 0 0 2 3 -2 6 4 7 6 5 11 17 32 73 6481 29840 36344 33348 17579 121 43 29 17 
16,35742154;-3 1 1 -2 0 0 2 0 -1 2 1 -1 5 -1 6 4 6 5 8 11 17 36 71 6614 29912 36337 33284 17401 123 42 30 16 
16,47949185;-1 3 -1 2 2 -1 1 1 1 0 -1 2 5 -1 8 4 2 5 9 13 18 34 73 6720 29970 36347 33261 17279 120 43 28 16 
16,60156216;0 3 -4 0 3 2 2 0 0 0 1 0 3 -1 5 4 4 4 6 10 17 36 73 6839 30038 36345 33204 17123 117 40 27 21 
16,72363247;-3 3 -1 0 3 0 3 0 -1 0 0 0 3 0 5 3 2 6 5 13 16 32 72 6955 30117 36368 33176 16985 118 42 28 18 
16,84570278;-1 1 -1 0 0 0 1 2 -2 4 0 1 3 -2 5 3 4 7 8 10 20 31 71 7069 30178 36381 33152 16855 116 39 28 17 
16,96777309;1 1 1 1 2 0 1 2 0 0 1 1 0 -2 5 5 2 6 8 10 17 35 73 7214 30240 36375 33096 16682 115 41 31 18 
17,0898434;0 3 1 5 -1 3 -2 0 1 0 0 -2 4 -2 6 3 4 6 6 11 17 34 76 7323 30310 36392 33064 16551 115 42 27 16 
17,21191371;0 1 1 2 0 -1 3 0 0 -1 0 3 3 0 4 3 2 5 6 12 19 36 74 7479 30378 36381 32996 16367 115 42 28 18 
17,33398402;0 3 0 1 2 0 1 1 2 -1 -3 -2 4 -2 3 3 4 6 5 12 19 34 72 7595 30446 36386 32950 16228 114 42 26 17 
17,45605433;-2 3 0 0 -2 -3 0 0 0 -1 -2 3 3 -1 5 3 4 6 8 11 19 37 73 7735 30532 36411 32914 16068 112 40 26 16 
17,57812464;-2 4 1 2 0 1 -1 0 0 0 2 0 3 0 5 3 4 9 6 11 19 36 76 7845 30570 36411 32884 15951 110 39 26 17 
17,70019495;-1 2 0 4 0 -1 0 -1 3 0 -1 1 2 -1 5 5 4 5 5 12 17 39 76 7982 30652 36419 32834 15783 110 39 28 15 
