,x,y,z,radii,angle,n
7447,4.740869259,-20.12290846,18.75026631,-20.67383096,177.7313613,7447
11223,0.825491648,-4.868472455,18.75136399,-4.937961169,265.6325404,11223
11224,0.937798391,-4.843847204,18.75136399,-4.93379383,265.6558193,11224
11987,-1.370225371,-1.095171484,18.75164523,-1.754114633,283.4176307,11987
11988,-1.341168152,-1.124092311,18.75164523,-1.749947295,283.4409096,11988
9098,11.34487611,-7.845760177,18.75186177,-13.79355526,216.1648482,9098
9099,11.52094481,-7.577271937,18.75186177,-13.78938792,216.1881271,9099
5772,-24.14707533,-13.47847392,18.75222066,-27.65412277,138.7391804,5772
10176,7.443075503,-5.577838969,18.75232698,-9.301164471,241.2595175,10176
6407,22.8674306,-10.12293555,18.75236903,-25.00786289,153.5212907,6407
11211,-0.554440753,-4.957058854,18.75240536,-4.98796923,265.3531934,11211
11212,-0.438539311,-4.96447022,18.75240536,-4.983801891,265.3764724,11212
5074,30.54765224,-0.966087857,18.75244736,-30.56292497,122.4904984,5074
8476,-13.30314762,-9.56637096,18.75286717,-16.38563975,201.6853637,8476
8477,-13.0735428,-9.870922794,18.75286717,-16.38147241,201.7086427,8477
10986,4.764382153,-3.523299513,18.75300167,-5.925620369,260.1154378,10986
5438,-16.11002618,24.16894648,18.7531259,-29.0460138,130.9640231,5438
972,13.94048711,-45.57285979,18.75319053,-47.65734708,27.00039334,972
10958,1.682795644,-5.803245535,18.75375694,-6.042305844,259.4636282,10958
4981,-18.12805954,-25.08597478,18.75384938,-30.95048744,120.3255594,4981
4982,-17.53686481,-25.49770776,18.75384938,-30.94632011,120.3488383,4982
11197,-2.137045277,-4.571466062,18.75387171,-5.046311967,265.0272886,11197
11198,-2.028380649,-4.616155803,18.75387171,-5.042144629,265.0505676,11198
11420,-4.113447648,-0.170881345,18.75396906,-4.116995505,270.2184865,11420
11421,-4.104196978,-0.266313149,18.75396906,-4.112828166,270.2417654,11421
8845,14.51727252,-3.115877359,18.75407847,-14.84789188,210.275283,8845
12339,0.243902969,-0.151663435,18.75435415,-0.287211518,291.6118084,12339
12340,0.243777917,-0.143827448,18.75435415,-0.283044179,291.6350873,12340
3347,-31.0274068,-21.52002471,18.75459177,-37.75991838,82.28781401,3347
6914,8.70623935,-21.17506655,18.75510496,-22.89502232,165.3237001,6914
6915,9.19509451,-20.96285951,18.75510496,-22.89085498,165.346979,6915
10747,6.897916845,0.57226477,18.75517806,-6.921614246,254.5517774,10747
10748,6.878583487,0.732230106,18.75517806,-6.917446907,254.5750563,10748
3787,5.242515806,35.54172625,18.75520125,-35.92628949,92.53053615,3787
4923,-28.66711794,12.29427743,18.75539272,-31.19219307,118.9753824,4923
6354,-2.009492022,-25.14857553,18.75553037,-25.22873182,152.2875083,6354
6640,6.984996924,-22.99958877,18.7557765,-24.03687304,158.9452777,6640
6641,7.517157994,-22.82681053,18.7557765,-24.0327057,158.9685566,6641
4823,29.0072828,12.55793794,18.75585715,-31.60892691,116.647491,4823
12347,0.236685487,-0.09182257,18.75610651,-0.25387281,291.7980397,12347
9412,11.39304846,5.106265429,18.75642587,-12.48501101,223.4744272,9412
9413,11.26734188,5.368283307,18.75642587,-12.48084367,223.4977061,9413
12833,0.092249533,1.769050044,18.75675829,1.771453651,303.1115919,12833
6057,-17.25949073,-20.06444534,18.75676638,-26.46643133,145.3736709,6057
10188,8.645780594,-3.291560853,18.75696675,-9.25115641,241.5388645,10188
10189,8.716127038,-3.088031144,18.75696675,-9.246989071,241.5621434,10189
8501,-5.817578768,-15.20663,18.75714749,-16.28145629,202.2673366,8501
8502,-5.46064264,-15.33399874,18.75714749,-16.27728895,202.2906155,8502
5842,14.71563833,-23.06840739,18.75717045,-27.36240908,140.3687044,5842
5808,-6.100187628,-26.81908183,18.75717094,-27.50409859,139.5772213,5808
5809,-5.473442675,-26.94972438,18.75717094,-27.49993125,139.6005002,5809
11807,2.330833436,-0.915647945,18.75721033,-2.504235545,279.2274262,11807
11808,2.347602086,-0.859712441,18.75721033,-2.500068206,279.2507051,11808
515,39.33608415,30.15039895,18.75729637,-49.56182073,16.36192965,515
516,38.6203736,31.05523711,18.75729637,-49.55765339,16.38520857,516
6338,-11.05266924,-22.75293896,18.75748421,-25.29540924,151.9150457,6338
6339,-10.51832559,-23.0002553,18.75748421,-25.2912419,151.9383246,6339
1053,38.740753,27.17198622,18.75756663,-47.31979267,28.88598537,1053
1054,38.09442414,28.06391366,18.75756663,-47.31562533,28.90926428,1054
4998,-7.040351487,-30.06635634,18.75765224,-30.87964269,120.721301,4998
4999,-6.337739633,-30.21800845,18.75765224,-30.87547535,120.7445799,4999
12603,-0.624994285,0.519899574,18.75792114,0.812965819,297.7574417,12603
1495,-4.297727746,-45.2743026,18.7581531,-45.4778291,39.17526534,1495
9395,12.55173934,0.321486068,18.75826073,-12.55585576,223.0786857,9395
4185,-10.3301353,-32.67357956,18.75852931,-34.26768881,101.7955439,4185
4186,-9.56563625,-32.90117789,18.75852931,-34.26352147,101.8188228,4186
5028,13.88311858,-27.44277366,18.75858973,-30.75462254,121.4196684,5028
5029,14.51617008,-27.10850975,18.75858973,-30.7504552,121.4429473,5029
10441,5.956068778,-5.63143849,18.75863463,-8.196819795,247.4284297,10441
10442,6.08244302,-5.488482594,18.75863463,-8.192652457,247.4517086,10442
8796,3.265783132,-14.69354,18.75887525,-15.05209146,209.1346162,8796
8797,3.605918441,-14.60949597,18.75887525,-15.04792412,209.1578951,8797
3122,3.132555891,-38.57057143,18.75900074,-38.69756952,77.05005836,3122
3123,4.029073135,-38.48306046,18.75900074,-38.69340219,77.07333728,3123
11710,-2.539458477,-1.417862153,18.75905824,-2.908467369,276.9693715,11710
11711,-2.502176784,-1.474472791,18.75905824,-2.904300031,276.9926504,11711
2898,36.16969833,-16.19794156,18.75927185,-39.63105333,71.83558164,2898
5364,26.60718969,12.39911572,18.7595441,-29.35439684,129.2413835,5364
5365,26.30763348,13.01323912,18.7595441,-29.3502295,129.2646624,5365
453,35.08954628,-35.36630659,18.75957697,-49.82019571,14.91863699,453
5831,8.407133359,-26.08701336,18.7599606,-27.40824981,140.1126363,5831
7183,7.852058096,-20.30892958,18.76022042,-21.77400829,171.585728,7183
7184,8.321064895,-20.11680527,18.76022042,-21.76984095,171.6090069,7184
10182,8.125235013,-4.475232787,18.76038667,-9.27616044,241.399191,10182
8493,-8.550068183,-13.89492244,18.76043692,-16.31479499,202.0811053,8493
8494,-8.222221359,-14.08657696,18.76043692,-16.31062765,202.1043842,8494
5467,-27.56592436,8.762690923,18.76055991,-28.92516098,131.6391116,5467
1466,-31.7340532,-32.74430728,18.76094217,-45.59868191,38.50017684,1466
1467,-30.96044227,-33.4710438,18.76094217,-45.59451457,38.52345575,1467
441,24.00191233,-43.71436181,18.76163493,-49.87020377,14.63929002,441
442,25.01085,-43.14022452,18.76163493,-49.86603643,14.66256893,442
1688,-42.48647256,13.80667161,18.76175522,-44.67353279,43.66809574,1688
9603,1.807240476,-11.54849588,18.76201881,-11.68904937,227.9206998,9603
5267,-7.396237868,-28.82484424,18.76228368,-29.75862866,126.9833288,5267
11993,-1.18724361,-1.257090326,18.76276287,-1.729110603,283.5573042,11993
11994,-1.154870797,-1.281289471,18.76276287,-1.724943265,283.5805831,11994
5551,2.19391025,-28.49075917,18.76300361,-28.57510456,133.5945404,5551
5552,2.856073275,-28.42782614,18.76300361,-28.57093722,133.6178193,5552
7396,-17.06005444,-12.04968026,18.76313577,-20.88636521,176.5441367,7396
7397,-16.77160701,-12.44103638,18.76313577,-20.88219788,176.5674156,7397
11948,-1.86458996,0.443639896,18.76320072,-1.916640831,282.509753,11948
11949,-1.870335768,0.399248013,18.76320072,-1.912473492,282.5330319,11949
5591,24.02701937,-15.1571817,18.76361774,-28.40841102,134.5256969,5591
12084,1.320438875,-0.280401094,18.76363141,-1.349882809,285.6756853,12084
12085,1.322512472,-0.248818986,18.76363141,-1.34571547,285.6989642,12085
12054,0.907991709,-1.16227785,18.76391849,-1.474902961,284.9773179,12054
12055,0.932158541,-1.13760438,18.76391849,-1.470735622,285.0005968,12055
9644,10.31512465,-5.125121426,18.76418382,-11.5181885,228.8751353,9644
5650,19.40438016,20.41074668,18.76425007,-28.16253806,135.8991529,5650
5651,18.92122533,20.85380237,18.76425007,-28.15837072,135.9224318,5651
2578,-0.668522152,-40.95914627,18.76468988,-40.96460161,64.38632917,2578
7150,-8.518133921,-20.18803016,18.76497788,-21.91153046,170.8175238,7150
7151,-8.044382784,-20.37695916,18.76497788,-21.90736312,170.8408027,7151
2847,-1.4928958,-39.81560917,18.76509372,-39.84358758,70.64835702,2847
331,-44.45950559,23.58646745,18.76573634,-50.32861099,12.07860948,331
4736,-1.467178755,-31.93780302,18.76576577,-31.97148535,114.6222255,4736
856,-32.39292807,35.61222857,18.76583181,-48.14075833,24.30003932,856
5311,20.65407575,-21.16850256,18.76593437,-29.57526577,128.007601,5311
10231,7.291595991,5.397508844,18.76614226,-9.071960859,242.5398578,10231
11195,-2.351367381,-4.474430035,18.76636233,-5.054646644,264.9807308,11195
11196,-2.244727624,-4.524216961,18.76636233,-5.050479306,265.0040097,11196
1598,33.50020612,30.11829913,18.76650091,-45.04859324,41.57299348,1598
4773,23.16328008,-21.81290083,18.76650714,-31.81729383,115.4835453,4773
4774,23.66163943,-21.2650379,18.76650714,-31.81312649,115.5068242,4774
1199,-30.16425121,-35.6660794,18.76673759,-46.71136126,32.28470681,1199
1200,-29.32326955,-36.35529985,18.76673759,-46.70719392,32.30798572,1200
6618,-5.201672839,-23.56119142,18.76701634,-24.12855449,158.4331416,6618
6619,-4.65103064,-23.67179692,18.76701634,-24.12438715,158.4564205,6619
6293,-25.41865138,-1.808968224,18.7675116,-25.48293947,150.8674946,6293
3479,31.96046357,19.05518817,18.76753806,-37.20982972,85.36063065,3479
8457,-16.19545378,-2.966065943,18.76754206,-16.46481918,201.2430644,8457
8458,-16.11794463,-3.341394898,18.76754206,-16.46065184,201.2663433,8458
785,38.38045611,29.54739618,18.76796964,-48.43663936,22.64723642,785
12064,1.119089526,-0.895424845,18.76799322,-1.433229577,285.2101071,12064
8268,8.177367623,-15.19136453,18.76809811,-17.25244613,196.8433496,8268
7754,17.2386612,-8.88670715,18.7685427,-19.39445807,184.8779879,7754
1732,-33.73759541,-29.00258391,18.76859338,-44.4901699,44.69236795,1732
1733,-33.05027074,-29.77724009,18.76859338,-44.48600256,44.71564686,1733
3691,25.0357392,-26.3213935,18.76868041,-36.32635398,90.29576041,3691
3692,25.6386925,-25.72855785,18.76868041,-36.32218664,90.31903932,3692
2624,35.45849637,-20.12771074,18.76902678,-40.77290405,65.45715921,2624
2625,35.91372705,-19.29492426,18.76902678,-40.76873671,65.48043812,2625
8842,14.27647018,-4.124767376,18.76908563,-14.86039389,210.2054463,8842
12313,0.157397683,-0.362898767,18.76943688,-0.395562316,291.0065566,12313
3679,16.83083949,-32.24845046,18.76947917,-36.37636204,90.01641344,3679
3903,-19.65082681,-29.49648493,18.76975901,-35.44287824,95.23089017,3903
3904,-18.95668929,-29.94238069,18.76975901,-35.4387109,95.25416909,3904
5239,-23.4574344,-18.50089636,18.76997782,-29.87531414,126.3315192,5239
4188,-8.022064836,-33.30261698,18.77109976,-34.25518679,101.8653807,4188
4189,-7.243831226,-33.47624894,18.77109976,-34.25101945,101.8886596,4189
324,-40.06725906,30.50444223,18.77164928,-50.35778236,11.91565709,324
325,-40.76307571,29.56109275,18.77164928,-50.35361502,11.938936,325
11216,0.024879176,-4.96707023,18.77220377,-4.967132538,265.469588,11216
2926,38.46695286,9.037632672,18.77241046,-39.51436785,72.48739123,2926
4652,-29.37191049,13.4897345,18.77258934,-32.32154178,112.6667967,4652
10997,5.458849521,-2.184667159,18.77267827,-5.879779647,260.3715059,10997
7226,21.16059362,-4.308737067,18.77300367,-21.59481274,172.5867213,7226
9092,10.160494,-9.365732364,18.77318084,-13.81855929,216.0251747,9092
9093,10.37261641,-9.123938507,18.77318084,-13.81439195,216.0484537,9093
11743,-0.801312662,-2.652552607,18.77325053,-2.770945202,277.7375757,11743
5030,15.14118449,-26.75964778,18.77415176,-30.74628786,121.4662262,5030
11237,2.313102306,-4.296537415,18.77440114,-4.879618431,265.9584452,11237
11238,2.410424948,-4.237909264,18.77440114,-4.875451093,265.9817241,11238
1775,6.195040374,-43.87577831,18.77501363,-44.31097435,45.69336125,1775
573,-20.71005056,44.7612283,18.77550185,-49.3201151,17.71210666,573
574,-21.74450055,44.2632963,18.77550185,-49.31594776,17.73538558,574
3133,12.78435882,-36.47624308,18.77561373,-38.6517288,77.30612642,3133
3134,13.62847609,-36.1648814,18.77561373,-38.64756146,77.32940533,3134
5518,-18.3065672,-22.11977691,18.7757982,-28.71262672,132.8263362,5518
5519,-17.78414775,-22.53663083,18.7757982,-28.70845939,132.8496151,5519
9579,-4.628437706,-10.84249185,18.7758412,-11.78906549,227.3620058,9579
9580,-4.373258573,-10.94341967,18.7758412,-11.78489816,227.3852848,9580
2279,-26.98339646,-32.45973028,18.77633281,-42.21063579,57.42593389,2279
2280,-26.21793783,-33.07575722,18.77633281,-42.20646845,57.4492128,2280
1098,-4.161362697,46.94819723,18.77660635,-47.13226244,29.9335365,1098
1099,-5.252575086,46.83447238,18.77660635,-47.1280951,29.95681541,1099
3655,-2.83031333,-36.36640606,18.77661052,-36.47637816,89.45771951,3655
3656,-1.982825942,-36.41827238,18.77661052,-36.47221082,89.48099842,3656
3612,-32.30556601,-17.3199737,18.77739472,-36.65557371,88.45672621,3612
9072,4.903784083,-13.00830096,18.77749767,-13.90190606,215.5595965,9072
9642,10.07270209,-5.603696018,18.77750009,-11.52652317,228.8285774,9642
9643,10.19672126,-5.365776692,18.77750009,-11.52235584,228.8518563,9643
8206,-14.23831442,-10.19309857,18.777621,-17.51082111,195.400057,8206
8207,-13.99386269,-10.51925536,18.777621,-17.50665377,195.4233359,8207
4151,-30.62991819,-15.6784383,18.7776894,-34.40937831,101.0040608,4151
4152,-30.25301081,-16.38517254,18.7776894,-34.40521098,101.0273397,4152
5003,-3.498688492,-30.65982855,18.77768997,-30.858806,120.8376955,5003
5004,-2.783701525,-30.72880949,18.77768997,-30.85463866,120.8609744,5004
12065,1.136315304,-0.86660626,18.77770769,-1.429062238,285.233386,12065
12066,1.152807685,-0.837472338,18.77770769,-1.4248949,285.2566649,12066
12533,0.356291537,0.380473554,18.77813743,0.521252131,296.1279177,12533
12534,0.350115717,0.391771111,18.77813743,0.52541947,296.1511966,12534
2920,39.37546035,3.5965332,18.77837314,-39.53937188,72.34771774,2920
10967,2.835252756,-5.2932941,18.77860206,-6.004799798,259.6731384,10967
10968,2.955642932,-5.222237526,18.77860206,-6.00063246,259.6964173,10968
7502,20.40895763,-1.207160266,18.7789409,-20.44462734,179.0117015,7502
7503,20.42736216,-0.731628574,18.7789409,-20.44046001,179.0349805,7503
6330,-15.09428431,-20.33981449,18.77895808,-25.32874795,151.7288144,6330
6331,-14.61434372,-20.68224699,18.77895808,-25.32458061,151.7520933,6331
3909,-15.34213194,-31.92248112,18.77905884,-35.41787421,95.37056366,3909
3910,-14.59320427,-32.26715084,18.77905884,-35.41370687,95.39384257,3910
4251,32.03985614,-11.35550513,18.77960997,-33.99264447,103.3319522,4251
4252,32.29153589,-10.60534243,18.77960997,-33.98847714,103.3552311,4252
10928,-2.492997347,-5.640999395,18.77970971,-6.167325996,258.7652608,10928
10929,-2.359422042,-5.693650171,18.77970971,-6.163158658,258.7885397,10929
4225,19.95071865,-27.65586202,18.77976939,-34.10099527,102.7267005,4225
6111,13.64155487,-22.41693099,18.77980756,-26.24139506,146.6307322,6111
6112,14.15740482,-22.08981682,18.77980756,-26.23722772,146.6540111,6112
2378,41.76415562,1.683419674,18.78006274,-41.79806929,59.73054637,2378
2379,41.70949641,2.654835226,18.78006274,-41.79390195,59.75382529,2379
4737,-0.723276726,-31.95913471,18.78007846,-31.96731801,114.6455044,4737
4738,0.02082328,-31.96314389,18.78007846,-31.96315067,114.6687833,4738
5756,-27.46241836,-3.776021842,18.78021415,-27.72080019,138.3667178,5756
5757,-27.36296973,-4.413572693,18.78021415,-27.71663285,138.3899967,5757
4462,-4.658228661,-32.78404996,18.78022327,-33.11333607,108.2438031,4462
4463,-3.893368356,-32.87945768,18.78022327,-33.10916873,108.267082,4463
4592,8.262585315,31.50615246,18.78045827,-32.57158208,111.2700619,4592
4593,7.526020831,31.68588824,18.78045827,-32.56741474,111.2933408,4593
5285,4.958939062,-29.26646573,18.7807661,-29.68361657,127.4023493,5285
5286,5.63803384,-29.13901648,18.7807661,-29.67944923,127.4256282,5286
11929,-1.55704619,1.248561442,18.78124024,-1.99582026,282.0674537,11929
11930,-1.582375884,1.20944943,18.78124024,-1.991652922,282.0907326,11930
1722,-39.55527249,-20.45642892,18.78227234,-44.53184328,44.45957881,1722
1723,-39.06473882,-21.36960706,18.78227234,-44.52767594,44.48285772,1723
8718,-15.37184455,0.40366848,18.78229404,-15.37714385,207.3188609,8718
6042,-23.13710472,-12.97918014,18.78262934,-26.5289414,145.0244871,6042
6043,-22.8251359,-13.51209866,18.78262934,-26.52477407,145.0477661,6043
11780,1.40755533,-2.205943749,18.78267642,-2.616753682,278.5988955,11780
2635,39.35593755,-10.478734,18.78338676,-40.72706332,65.71322726,2635
5607,27.82996387,-5.361620531,18.78379394,-28.34173361,134.8981596,5607
3146,23.04199397,-30.96510362,18.78383233,-38.5975534,77.6087523,3146
3147,23.75395485,-30.41708528,18.78383233,-38.59338606,77.63203121,3147
4547,31.60035588,8.635794566,18.78409642,-32.75911231,110.2225108,4547
12817,0.702234029,1.553425049,18.78413545,1.704776236,302.7391293,12817
12818,0.667512744,1.573186219,18.78413545,1.708943575,302.7624082,12818
305,-23.19151818,44.78884458,18.7843273,-50.43696179,11.47335772,305
9247,-12.66658833,3.616006954,18.78456473,-13.17262184,219.6334064,9247
9248,-12.74329274,3.31913905,18.78456473,-13.1684545,219.6566853,9248
5199,-29.00631056,7.820241206,18.78465587,-30.04200767,125.4003627,5199
5200,-29.176434,7.141957105,18.78465587,-30.03784033,125.4236416,5200
6931,16.14605593,-16.13220256,18.78487548,-22.82417757,165.7194417,6931
6932,16.51417175,-15.74912691,18.78487548,-22.82001023,165.7427206,6932
3720,35.87443002,-4.885036873,18.78548323,-36.20550116,90.97084892,3720
3721,35.97427702,-4.048204955,18.78548323,-36.20133382,90.99412783,3721
4795,30.79164509,-7.641274352,18.78562577,-31.72561239,115.9956814,4795
3929,0.6206544,-35.32907609,18.78563623,-35.33452744,95.83614193,3929
1128,-33.28483015,33.19338653,18.78581111,-47.00724229,30.63190391,1128
1129,-34.04542961,32.40675512,18.78581111,-47.00307495,30.65518283,1129
12590,-0.412217182,0.637055647,18.78621143,0.75879042,297.4548158,12590
12591,-0.429278876,0.630733056,18.78621143,0.762957758,297.4780947,12591
6638,5.909051984,-23.30783385,18.78632392,-24.04520772,158.8987199,6638
6639,6.448865168,-23.15996029,18.78632392,-24.04104038,158.9219988,6639
655,-35.11360241,-34.14554057,18.78638889,-48.97839335,19.62097761,655
656,-34.30637015,-34.95064779,18.78638889,-48.97422601,19.64425652,656
10104,-6.533326608,-7.035547693,18.78650462,-9.601212835,239.5834357,10104
1137,-39.42909167,25.52455392,18.78684328,-46.96973624,30.84141414,1137
4694,-27.45303909,-16.72510027,18.78709329,-32.14651356,113.6445111,4694
4695,-27.05278645,-17.35733754,18.78709329,-32.14234623,113.66779,4695
10376,-5.453246046,-6.477962373,18.7870958,-8.467696791,245.9153003,10376
10377,-5.298373371,-6.599891697,18.7870958,-8.463529453,245.9385792,10377
5237,-24.29984318,-17.39396699,18.78777694,-29.88364881,126.2849614,5237
5238,-23.88505197,-17.95237326,18.78777694,-29.87948148,126.3082403,5238
7662,-17.12461078,-9.895007974,18.78819371,-19.7778532,182.7363278,7662
7663,-16.886088,-10.28876497,18.78819371,-19.77368586,182.7596067,7663
11735,-1.293978499,-2.487896278,18.78842555,-2.804283909,277.5513444,11735
11736,-1.233881261,-2.513600972,18.78842555,-2.800116571,277.5746233,11736
9330,1.066901699,-12.78228438,18.78893941,-12.82673275,221.5655563,9330
5031,15.75782529,-26.39638074,18.78905386,-30.74212052,121.4895051,5031
5032,16.36576061,-26.01890939,18.78905386,-30.73795319,121.512784,5032
10761,6.298062536,2.727435443,18.79025744,-6.863271508,254.8776822,10761
10762,6.229085565,2.871550633,18.79025744,-6.85910417,254.9009611,10762
4916,-26.31741526,16.79783473,18.79040976,-31.22136444,118.81243,4916
4917,-26.6977208,16.17853823,18.79040976,-31.2171971,118.8357089,4917
7162,-2.615546438,-21.70449443,18.79048536,-21.8615224,171.0968708,7162
7163,-2.109224205,-21.75534747,18.79048536,-21.85735506,171.1201497,7163
10686,1.660753941,-6.980996785,18.79058888,-7.175821888,253.1317636,10686
10687,1.821740735,-6.93641764,18.79058888,-7.17165455,253.1550425,10687
6053,-19.06233411,-18.38428786,18.79084013,-26.48310068,145.2805552,6053
6054,-18.62631026,-18.82005519,18.79084013,-26.47893334,145.3038341,6054
5298,13.43125281,-26.41032435,18.79102744,-29.62944117,127.7049752,5298
5299,14.04038682,-26.08686236,18.79102744,-29.62527383,127.7282541,5299
1093,1.319562016,47.13463179,18.79106147,-47.15309913,29.81714193,1093
1094,0.222040926,47.14840896,18.79106147,-47.14893179,29.84042084,1094
8874,13.17215814,6.586344165,18.79106992,-14.72703906,210.9503715,8874
8875,13.0115972,6.889215486,18.79106992,-14.72287173,210.9736504,8875
4502,23.40405886,-23.18903369,18.7911153,-32.94664254,109.1749596,4502
12790,1.3836051,0.787986537,18.79114068,1.5922581,302.1105986,12790
8015,14.19601069,-11.55904732,18.79116338,-18.30678275,190.9537844,8015
8016,14.45793023,-11.22292227,18.79116338,-18.30261541,190.9770633,8016
12028,0.091668181,-1.580597802,18.79137635,-1.583253759,284.3720662,12028
7139,-13.38152242,-17.40864748,18.79143074,-21.95737118,170.5614558,7139
7140,-12.97021689,-17.71204768,18.79143074,-21.95320384,170.5847347,7140
3682,19.03356542,-30.98473339,18.79169163,-36.36386002,90.08625019,3682
1250,21.6867206,-41.13182542,18.79222966,-46.498827,33.47193142,1250
1478,-21.45183087,-40.18084919,18.7922371,-45.54867385,38.7795238,1478
1479,-20.50886005,-40.66557183,18.7922371,-45.54450651,38.80280272,1479
8834,13.29564908,-6.711854169,18.79229426,-14.8937326,210.0192149,8834
4196,-1.715481696,-34.17882398,18.7928686,-34.22184809,102.051612,4196
4197,-0.919330893,-34.20532863,18.7928686,-34.21768075,102.0748909,4197
3111,-6.746676211,-38.1514639,18.79299189,-38.74341025,76.79399031,3111
3112,-5.856173849,-38.29404874,18.79299189,-38.73924291,76.81726922,3112
2305,-3.711898396,-41.93833821,18.79341812,-42.10228499,58.03118565,2305
2306,-2.734431209,-42.00921799,18.79341812,-42.09811766,58.05446457,2306
2316,7.023569859,-41.4658169,18.79347278,-42.05644427,58.28725371,2316
2317,7.986067474,-41.28700427,18.79347278,-42.05227693,58.31053262,2317
11925,-1.446186873,1.399520623,18.79379645,-2.012489614,281.974338,11925
10389,-3.253870515,-7.758844559,18.79389978,-8.413521392,246.2179262,10389
12075,1.267511988,-0.564146428,18.79403929,-1.387388854,285.4661751,12075
590,-36.31227436,33.27024738,18.79428608,-49.24927035,18.1078482,590
2902,37.5033287,-12.75930067,18.79443465,-39.61438397,71.92869729,2902
2903,37.78618789,-11.88163568,18.79443465,-39.61021663,71.95197621,2903
4407,-32.97155624,-4.959983018,18.79490807,-33.34253968,106.9634628,4407
4408,-32.84306486,-5.725396171,18.79490807,-33.33837235,106.9867417,4408
2274,-30.58552324,-29.12083509,18.79519079,-42.23147248,57.30953932,2274
2275,-29.89644573,-29.82193543,18.79519079,-42.22730515,57.33281823,2275
3050,-38.98615465,0.94548758,18.79567688,-38.99761789,75.37397656,3050
6058,-16.78513474,-20.45753326,18.79606206,-26.46226399,145.3969498,6058
6059,-16.30183315,-20.83941252,18.79606206,-26.45809665,145.4202287,6059
12266,-0.374121771,-0.458060103,18.7966521,-0.591427221,289.9124477,12266
347,-49.92821883,5.782294657,18.79697364,-50.26193358,12.45107211,347
348,-50.04513487,4.618175317,18.79697364,-50.25776624,12.47435102,348
1784,15.17204199,-41.59265725,18.79705599,-44.2734683,45.90287148,1784
1785,16.13455685,-41.22435061,18.79705599,-44.26930096,45.92615039,1785
10215,8.820203531,2.391384359,18.79708201,-9.138638273,242.1673951,10215
8432,-15.25564771,6.46506467,18.79726255,-16.56900264,200.6610915,8432
8433,-15.39812659,6.106673877,18.79726255,-16.5648353,200.6843704,8433
3623,-26.83180999,-24.90635506,18.79735504,-36.60973299,88.71279426,3623
7952,-10.16311514,-15.5412652,18.79755388,-18.56932507,189.4872128,7952
7953,-9.79641142,-15.77007941,18.79755388,-18.56515773,189.5104917,7953
11754,-0.101639493,-2.723208372,18.79766403,-2.72510448,277.9936437,11754
999,37.98134287,-28.59944672,18.79768969,-47.54482894,27.62892401,999
1000,38.63336953,-27.70518479,18.79768969,-47.5406616,27.65220293,1000
1282,43.70101148,-15.49124287,18.7977965,-46.36547217,34.21685667,1282
10259,2.490013036,8.60213882,18.79793684,-8.955275384,243.1916673,10259
12519,0.407937258,0.218797396,18.79805328,0.462909394,295.8020129,12519
12520,0.406359433,0.230288264,18.79805328,0.467076732,295.8252918,12520
8562,13.93913542,-7.910322557,18.79818482,-16.02724864,203.6873503,8562
8563,14.11581452,-7.581748806,18.79818482,-16.02308131,203.7106293,8563
998,37.30861805,-29.47836607,18.79834263,-47.54899628,27.6056451,998
10198,9.130597174,-1.202818709,18.79855485,-9.209483026,241.7716536,10198
3429,30.31592439,-21.93322065,18.7985996,-37.41819664,84.19668495,3429
3430,30.81481369,-21.21925647,18.7985996,-37.4140293,84.21996387,3430
9524,-11.94161265,1.355241512,18.79872208,-12.01826911,226.0816656,9524
9525,-11.9657723,1.076538235,18.79872208,-12.01410177,226.1049445,9525
996,35.90252888,-31.18826939,18.79896247,-47.55733096,27.55908727,996
997,36.61555604,-30.34146381,18.79896247,-47.55316362,27.58236618,997
3671,10.57848736,-34.839086,18.79921636,-36.40970074,89.83018213,3671
3672,11.38526078,-34.57945488,18.79921636,-36.40553341,89.85346105,3672
8871,13.61118973,5.65593363,18.79966254,-14.73954108,210.8805348,8871
8872,13.47203974,5.969538044,18.79966254,-14.73537374,210.9038137,8872
9584,-3.332061486,-11.28665475,18.80040124,-11.7682288,227.4784004,9584
9585,-3.067354767,-11.3571333,18.80040124,-11.76406146,227.5016793,9585
6154,26.05522869,-0.602744295,18.80042797,-26.0621995,147.6317255,6154
8039,18.06545147,-2.264026093,18.80057613,-18.20676663,191.5124783,8039
8040,18.10911016,-1.842484744,18.80057613,-18.20259929,191.5357573,8040
6919,11.09632468,-20.00249852,18.80057665,-22.87418563,165.4400947,6919
7618,-17.51456768,9.575493034,18.80061608,-19.96121609,181.7120556,7618
7619,-17.72900711,9.163301905,18.80061608,-19.95704875,181.7353345,7619
733,41.36546943,-25.61338565,18.80070927,-48.65334095,21.4367329,733
734,41.94686654,-24.64147887,18.80070927,-48.64917362,21.46001181,734
9887,4.881572269,-9.30248963,18.80110102,-10.50552527,234.5319113,9887
9888,5.094760151,-9.182697717,18.80110102,-10.50135793,234.5551903,9888
3727,36.16253749,0.998859216,18.80151647,-36.17632979,91.13380131,3727
3728,36.12532735,1.840125155,18.80151647,-36.17216246,91.15708023,3728
10362,-7.290104192,-4.421281592,18.80164135,-8.526039529,245.5893955,10362
10363,-7.181703687,-4.587530684,18.80164135,-8.52187219,245.6126744,10363
10674,-0.330769393,-7.218255333,18.8017179,-7.225829949,252.8524166,10674
9612,4.156208732,-10.88505355,18.80172829,-11.65154333,228.13021,9612
